gameid,type,team,name,number
46725,away,Southampton,Stuart Armstrong,17
46725,away,Southampton,Danny Ings,9
46725,away,Southampton,Michael Obafemi,20
46726,home,Aston Villa,Tom Heaton,1
46726,home,Aston Villa,Frédéric Guilbert,24
46726,home,Aston Villa,Matt Targett,18
46726,home,Aston Villa,Tyrone Mings,40
46726,home,Aston Villa,Ezri Konsa Ngoyo,15
46726,home,Aston Villa,John McGinn,7
46726,home,Aston Villa,Conor Hourihane 90 +,14
46726,home,Aston Villa,Douglas Luiz,6
46726,home,Aston Villa,Anwar El Ghazi,21
46726,home,Aston Villa,Wesley,9
46726,home,Aston Villa,Jack Grealish,10
46726,away,Newcastle United,Martin Dubravka,1
46726,away,Newcastle United,DeAndre Yedlin,22
46726,away,Newcastle United,Jetro Willems,15
46726,away,Newcastle United,Ciaran Clark,2
46726,away,Newcastle United,Federico Fernández,18
46726,away,Newcastle United,Paul Dummett,3
46726,away,Newcastle United,Isaac Hayden,14
46726,away,Newcastle United,Jonjo Shelvey,8
46726,away,Newcastle United,Allan Saint-Maximin,10
46726,away,Newcastle United,Miguel Almirón,24
46726,away,Newcastle United,Joelinton,9
46727,home,AFC Bournemouth,Aaron Ramsdale,12
46727,home,AFC Bournemouth,Steve Cook,3
46727,home,AFC Bournemouth,Nathan Aké,5
46727,home,AFC Bournemouth,Simon Francis,2
46727,home,AFC Bournemouth,Philip Billing,29
46727,home,AFC Bournemouth,Adam Smith,15
46727,home,AFC Bournemouth,Diego Rico,21
46727,home,AFC Bournemouth,Lewis Cook,16
46727,home,AFC Bournemouth,Callum Wilson,13
46727,home,AFC Bournemouth,Harry Wilson,22
46727,home,AFC Bournemouth,Ryan Fraser,24
46727,away,Wolverhampton Wanderers,Rui Patrício,11
46727,away,Wolverhampton Wanderers,Leander Dendoncker,32
46727,away,Wolverhampton Wanderers,Conor Coady,16
46727,away,Wolverhampton Wanderers,Romain Saïss,27
46727,away,Wolverhampton Wanderers,Jonny,19
46727,away,Wolverhampton Wanderers,Rúben Neves,8
46727,away,Wolverhampton Wanderers,João Moutinho,28
46727,away,Wolverhampton Wanderers,Matt Doherty,2
46727,away,Wolverhampton Wanderers,Adama Traoré,37
46727,away,Wolverhampton Wanderers,Diogo Jota,18
46727,away,Wolverhampton Wanderers,Raúl Jiménez,9
46728,home,Brighton and Hove Albion,Mat Ryan,1
46728,home,Brighton and Hove Albion,Adam Webster,15
46728,home,Brighton and Hove Albion,Shane Duffy,4
46728,home,Brighton and Hove Albion,Dan Burn,33
46728,home,Brighton and Hove Albion,Solly March,20
46728,home,Brighton and Hove Albion,Martín Montoya,22
46728,home,Brighton and Hove Albion,Davy Pröpper,24
46728,home,Brighton and Hove Albion,Dale Stephens,6
46728,home,Brighton and Hove Albion,Leandro Trossard,11
46728,home,Brighton and Hove Albion,Neal Maupay,7
46728,home,Brighton and Hove Albion,Aaron Mooy,18
46728,away,Leicester City,Kasper Schmeichel,1
46728,away,Leicester City,Çaglar Söyüncü,4
46728,away,Leicester City,Ricardo Pereira,21
46728,away,Leicester City,Ben Chilwell,3
46728,away,Leicester City,Jonny Evans,6
46728,away,Leicester City,Harvey Barnes,15
46728,away,Leicester City,James Maddison,10
46728,away,Leicester City,Wilfred Ndidi,25
46728,away,Leicester City,Ayoze Pérez,17
46728,away,Leicester City,Youri Tielemans,8
46728,away,Leicester City,Jamie Vardy,9
46729,home,Crystal Palace,Vicente Guaita,31
46729,home,Crystal Palace,Patrick van Aanholt,3
46729,home,Crystal Palace,Gary Cahill,24
46729,home,Crystal Palace,Joel Ward,2
46729,home,Crystal Palace,James Tomkins,5
46729,home,Crystal Palace,James McArthur,18
46729,home,Crystal Palace,Cheikhou Kouyaté,8
46729,home,Crystal Palace,Luka Milivojevic,4
46729,home,Crystal Palace,Andros Townsend,10
46729,home,Crystal Palace,Wilfried Zaha,11
46729,home,Crystal Palace,Jordan Ayew,9
46729,away,Liverpool,Alisson,1
46729,away,Liverpool,Virgil van Dijk,4
46729,away,Liverpool,Dejan Lovren,6
46729,away,Liverpool,Andrew Robertson,26
46729,away,Liverpool,Trent Alexander-Arnold,66
46729,away,Liverpool,Georginio Wijnaldum,5
46729,away,Liverpool,Jordan Henderson,14
46729,away,Liverpool,Fabinho,3
46729,away,Liverpool,Sadio Mané,10
46729,away,Liverpool,Alex Oxlade-Chamberlain,15
46729,away,Liverpool,Roberto Firmino,9
46730,home,Everton,Jordan Pickford,1
46730,home,Everton,Yerry Mina,13
46730,home,Everton,Djibril Sidibé,19
46730,home,Everton,Lucas Digne,12
46730,home,Everton,Mason Holgate,2
46730,home,Everton,Richarlison,7
46730,home,Everton,Theo Walcott,11
46730,home,Everton,Gylfi Sigurdsson,10
46730,home,Everton,Tom Davies,26
46730,home,Everton,Morgan Schneiderlin,18
46730,home,Everton,Cenk Tosun,14
46730,away,Norwich City,Tim Krul,1
46730,away,Norwich City,Sam Byram,3
46730,away,Norwich City,Max Aarons,2
46730,away,Norwich City,Christoph Zimmermann,6
46730,away,Norwich City,Ben Godfrey,4
46730,away,Norwich City,Alexander Tettey,27
46730,away,Norwich City,Onel Hernández,11
46730,away,Norwich City,Tom Trybull,19
46730,away,Norwich City,Kenny McLean,23
46730,away,Norwich City,Todd Cantwell,14
46730,away,Norwich City,Teemu Pukki,22
46731,home,Manchester City,Ederson,31
46731,home,Manchester City,Fernandinho,25
46731,home,Manchester City,João Cancelo,27
46731,home,Manchester City,Benjamin Mendy,22
46731,home,Manchester City,John Stones,5
46731,home,Manchester City,Kevin De Bruyne,17
46731,home,Manchester City,David Silva,21
46731,home,Manchester City,Rodrigo,16
46731,home,Manchester City,Raheem Sterling,7
46731,home,Manchester City,Riyad Mahrez,26
46731,home,Manchester City,Sergio Agüero,10
46731,away,Chelsea,Kepa Arrizabalaga,1
46731,away,Chelsea,César Azpilicueta,28
46731,away,Chelsea,Kurt Zouma,15
46731,away,Chelsea,Fikayo Tomori,29
46731,away,Chelsea,Emerson,33
46731,away,Chelsea,Mateo Kovacic,17
46731,away,Chelsea,N'Golo Kanté,7
46731,away,Chelsea,Jorginho,5
46731,away,Chelsea,Tammy Abraham,9
46731,away,Chelsea,Willian,10
46731,away,Chelsea,Christian Pulisic,22
46732,home,Sheffield United,Simon Moore,25
46732,home,Sheffield United,Chris Basham,6
46732,home,Sheffield United,Jack O'Connell,5
46732,home,Sheffield United,Phil Jagielka,15
46732,home,Sheffield United,Oliver Norwood,16
46732,home,Sheffield United,John Fleck,4
46732,home,Sheffield United,Enda Stevens,3
46732,home,Sheffield United,John Lundstram,7
46732,home,Sheffield United,George Baldock,2
46732,home,Sheffield United,David McGoldrick,17
46732,home,Sheffield United,Lys Mousset,22
46732,away,Manchester United,David de Gea,1
46732,away,Manchester United,Victor Lindelöf,2
46732,away,Manchester United,Harry Maguire,5
46732,away,Manchester United,Phil Jones,4
46732,away,Manchester United,Fred,17
46732,away,Manchester United,Andreas Pereira,15
46732,away,Manchester United,Brandon Williams,53
46732,away,Manchester United,Aaron Wan-Bissaka,29
46732,away,Manchester United,Anthony Martial,9
46732,away,Manchester United,Daniel James,21
46732,away,Manchester United,Marcus Rashford,10
46733,home,Watford,Ben Foster,26
46733,home,Watford,Craig Dawson 45 +,4
46733,home,Watford,Kiko Femenía,21
46733,home,Watford,José Holebas,25
46733,home,Watford,Craig Cathcart,15
46733,home,Watford,Adrian Mariappa,6
46733,home,Watford,Will Hughes,19
46733,home,Watford,Etienne Capoue,29
46733,home,Watford,Abdoulaye Doucouré,16
46733,home,Watford,Andre Gray,18
46733,home,Watford,Gerard Deulofeu,7
46733,away,Burnley,Nick Pope,1
46733,away,Burnley,James Tarkowski,5
46733,away,Burnley,Phil Bardsley,26
46733,away,Burnley,Charlie Taylor,3
46733,away,Burnley,Ben Mee,6
46733,away,Burnley,Ashley Westwood,18
46733,away,Burnley,Dwight McNeil,11
46733,away,Burnley,Jack Cork,4
46733,away,Burnley,Jeff Hendrick,13
46733,away,Burnley,Chris Wood,9
46733,away,Burnley,Ashley Barnes,10
46734,home,West Ham United,Roberto Jiménez,13
46734,home,West Ham United,Issa Diop,23
46734,home,West Ham United,Ryan Fredericks,24
46734,home,West Ham United,Aaron Cresswell,3
46734,home,West Ham United,Angelo Ogbonna,21
46734,home,West Ham United,Declan Rice,41
46734,home,West Ham United,Andriy Yarmolenko,7
46734,home,West Ham United,Mark Noble,16
46734,home,West Ham United,Felipe Anderson,8
46734,home,West Ham United,Robert Snodgrass,11
46734,home,West Ham United,Sébastien Haller,22
46734,away,Tottenham Hotspur,Paulo Gazzaniga,22
46734,away,Tottenham Hotspur,Davinson Sánchez,6
46734,away,Tottenham Hotspur,Toby Alderweireld,4
46734,away,Tottenham Hotspur,Serge Aurier,24
46734,away,Tottenham Hotspur,Ben Davies,33
46734,away,Tottenham Hotspur,Dele Alli,20
46734,away,Tottenham Hotspur,Harry Winks,8
46734,away,Tottenham Hotspur,Son Heung-Min,7
46734,away,Tottenham Hotspur,Eric Dier,15
46734,away,Tottenham Hotspur,Lucas Moura,27
46734,away,Tottenham Hotspur,Harry Kane,10
46735,home,Burnley,Nick Pope,1
46735,home,Burnley,Charlie Taylor,3
46735,home,Burnley,James Tarkowski,5
46735,home,Burnley,Phil Bardsley,26
46735,home,Burnley,Ben Mee,6
46735,home,Burnley,Robbie Brady,12
46735,home,Burnley,Jeff Hendrick,13
46735,home,Burnley,Dwight McNeil,11
46735,home,Burnley,Jack Cork,4
46735,home,Burnley,Ashley Barnes,10
46735,home,Burnley,Chris Wood,9
46735,away,Crystal Palace,Vicente Guaita,31
46735,away,Crystal Palace,Martin Kelly,34
46735,away,Crystal Palace,James Tomkins,5
46735,away,Crystal Palace,Patrick van Aanholt,3
46735,away,Crystal Palace,Scott Dann,6
46735,away,Crystal Palace,Wilfried Zaha,11
46735,away,Crystal Palace,Cheikhou Kouyaté,8
46735,away,Crystal Palace,Luka Milivojevic,4
46735,away,Crystal Palace,James McArthur,18
46735,away,Crystal Palace,Andros Townsend,10
46735,away,Crystal Palace,Jordan Ayew,9
46736,home,Chelsea,Kepa Arrizabalaga,1
46736,home,Chelsea,Emerson,33
46736,home,Chelsea,Fikayo Tomori,29
46736,home,Chelsea,Reece James,24
46736,home,Chelsea,Kurt Zouma,15
46736,home,Chelsea,Jorginho,5
46736,home,Chelsea,Pedro,11
46736,home,Chelsea,Christian Pulisic,22
46736,home,Chelsea,Mateo Kovacic,17
46736,home,Chelsea,Mason Mount,19
46736,home,Chelsea,Olivier Giroud,18
46736,away,West Ham United,David Martin,25
46736,away,West Ham United,Fabián Balbuena,4
46736,away,West Ham United,Angelo Ogbonna,21
46736,away,West Ham United,Aaron Cresswell,3
46736,away,West Ham United,Ryan Fredericks,24
46736,away,West Ham United,Declan Rice,41
46736,away,West Ham United,Mark Noble,16
46736,away,West Ham United,Pablo Fornals,18
46736,away,West Ham United,Robert Snodgrass,11
46736,away,West Ham United,Felipe Anderson,8
46736,away,West Ham United,Michail Antonio,30
46737,home,Leicester City,Kasper Schmeichel,1
46737,home,Leicester City,Ben Chilwell,3
46737,home,Leicester City,Çaglar Söyüncü,4
46737,home,Leicester City,Ricardo Pereira,21
46737,home,Leicester City,Jonny Evans,6
46737,home,Leicester City,Wilfred Ndidi,25
46737,home,Leicester City,James Maddison,10
46737,home,Leicester City,Harvey Barnes,15
46737,home,Leicester City,Ayoze Pérez,17
46737,home,Leicester City,Youri Tielemans,8
46737,home,Leicester City,Jamie Vardy,9
46737,away,Everton,Jordan Pickford,1
46737,away,Everton,Michael Keane,5
46737,away,Everton,Yerry Mina,13
46737,away,Everton,Mason Holgate,2
46737,away,Everton,Tom Davies,26
46737,away,Everton,Djibril Sidibé,19
46737,away,Everton,Lucas Digne,12
46737,away,Everton,Gylfi Sigurdsson,10
46737,away,Everton,Dominic Calvert-Lewin,9
46737,away,Everton,Alex Iwobi,17
46737,away,Everton,Richarlison,7
46738,home,Liverpool,Alisson,1
46738,home,Liverpool,Dejan Lovren,6
46738,home,Liverpool,Andrew Robertson,26
46738,home,Liverpool,Trent Alexander-Arnold,66
46738,home,Liverpool,Virgil van Dijk,4
46738,home,Liverpool,Alex Oxlade-Chamberlain,15
46738,home,Liverpool,Jordan Henderson,14
46738,home,Liverpool,Georginio Wijnaldum,5
46738,home,Liverpool,Roberto Firmino,9
46738,home,Liverpool,Sadio Mané,10
46738,home,Liverpool,Mohamed Salah,11
46738,away,Brighton and Hove Albion,Mat Ryan,1
46738,away,Brighton and Hove Albion,Adam Webster,15
46738,away,Brighton and Hove Albion,Dan Burn,33
46738,away,Brighton and Hove Albion,Martín Montoya,22
46738,away,Brighton and Hove Albion,Lewis Dunk,5
46738,away,Brighton and Hove Albion,Aaron Mooy,18
46738,away,Brighton and Hove Albion,Yves Bissouma,8
46738,away,Brighton and Hove Albion,Pascal Groß,13
46738,away,Brighton and Hove Albion,Davy Pröpper,24
46738,away,Brighton and Hove Albion,Dale Stephens,6
46738,away,Brighton and Hove Albion,Aaron Connolly,44
46739,home,Manchester United,David de Gea,1
46739,home,Manchester United,Harry Maguire,5
46739,home,Manchester United,Aaron Wan-Bissaka,29
46739,home,Manchester United,Victor Lindelöf,2
46739,home,Manchester United,Brandon Williams,53
46739,home,Manchester United,Daniel James,21
46739,home,Manchester United,Andreas Pereira,15
46739,home,Manchester United,Fred,17
46739,home,Manchester United,Juan Mata,8
46739,home,Manchester United,Marcus Rashford,10
46739,home,Manchester United,Anthony Martial,9
46739,away,Aston Villa,Tom Heaton,1
46739,away,Aston Villa,Frédéric Guilbert,24
46739,away,Aston Villa,Ezri Konsa Ngoyo,15
46739,away,Aston Villa,Tyrone Mings,40
46739,away,Aston Villa,Matt Targett,18
46739,away,Aston Villa,Douglas Luiz,6
46739,away,Aston Villa,Conor Hourihane,14
46739,away,Aston Villa,John McGinn,7
46739,away,Aston Villa,Wesley,9
46739,away,Aston Villa,Anwar El Ghazi,21
46739,away,Aston Villa,Jack Grealish,10
46740,home,Newcastle United,Martin Dubravka,1
46740,home,Newcastle United,Javier Manquillo,19
46740,home,Newcastle United,Jetro Willems,15
46740,home,Newcastle United,Federico Fernández,18
46740,home,Newcastle United,Ciaran Clark,2
46740,home,Newcastle United,Paul Dummett,3
46740,home,Newcastle United,Miguel Almirón,24
46740,home,Newcastle United,Jonjo Shelvey,8
46740,home,Newcastle United,Isaac Hayden,14
46740,home,Newcastle United,Allan Saint-Maximin,10
46740,home,Newcastle United,Joelinton,9
46740,away,Manchester City,Ederson,31
46740,away,Manchester City,John Stones,5
46740,away,Manchester City,Benjamin Mendy,22
46740,away,Manchester City,Kyle Walker,2
46740,away,Manchester City,Fernandinho,25
46740,away,Manchester City,Ilkay Gündogan,8
46740,away,Manchester City,Kevin De Bruyne,17
46740,away,Manchester City,David Silva,21
46740,away,Manchester City,Raheem Sterling,7
46740,away,Manchester City,Riyad Mahrez,26
46740,away,Manchester City,Gabriel Jesus,9
46741,home,Norwich City,Tim Krul,1
46741,home,Norwich City,Sam Byram,3
46741,home,Norwich City,Christoph Zimmermann,6
46741,home,Norwich City,Ben Godfrey,4
46741,home,Norwich City,Max Aarons,2
46741,home,Norwich City,Kenny McLean,23
46741,home,Norwich City,Ibrahim Amadou,24
46741,home,Norwich City,Onel Hernández,11
46741,home,Norwich City,Tom Trybull,19
46741,home,Norwich City,Todd Cantwell,14
46741,home,Norwich City,Teemu Pukki,22
46741,away,Arsenal,Bernd Leno,1
46741,away,Arsenal,Shkodran Mustafi,20
46741,away,Arsenal,Sead Kolasinac,31
46741,away,Arsenal,David Luiz,23
46741,away,Arsenal,Calum Chambers,21
46741,away,Arsenal,Pierre-Emerick Aubameyang,14
46741,away,Arsenal,Matteo Guendouzi,29
46741,away,Arsenal,Joseph Willock,28
46741,away,Arsenal,Mesut Özil,10
46741,away,Arsenal,Granit Xhaka,34
46741,away,Arsenal,Alexandre Lacazette,9
46742,home,Southampton,Alex McCarthy,1
46742,home,Southampton,Ryan Bertrand,21
46742,home,Southampton,Jan Bednarek,35
46742,home,Southampton,Jack Stephens,5
46742,home,Southampton,Cédric Soares,2
46742,home,Southampton,Nathan Redmond,22
46742,home,Southampton,James Ward-Prowse,16
46742,home,Southampton,Moussa Djenepo,12
46742,home,Southampton,Pierre-Emile Højbjerg,23
46742,home,Southampton,Danny Ings,9
46742,home,Southampton,Michael Obafemi,20
46742,away,Watford,Ben Foster,26
46742,away,Watford,Adrian Mariappa,6
46742,away,Watford,Adam Masina,11
46742,away,Watford,José Holebas,25
46742,away,Watford,Craig Cathcart,15
46742,away,Watford,Kiko Femenía,21
46742,away,Watford,Etienne Capoue,29
46742,away,Watford,Abdoulaye Doucouré,16
46742,away,Watford,Will Hughes,19
46742,away,Watford,Gerard Deulofeu,7
46742,away,Watford,Ismaila Sarr,23
46743,home,Tottenham Hotspur,Paulo Gazzaniga,22
46743,home,Tottenham Hotspur,Jan Vertonghen,5
46743,home,Tottenham Hotspur,Serge Aurier,24
46743,home,Tottenham Hotspur,Davinson Sánchez,6
46743,home,Tottenham Hotspur,Toby Alderweireld,4
46743,home,Tottenham Hotspur,Son Heung-Min,7
46743,home,Tottenham Hotspur,Dele Alli 90 +,20
46743,home,Tottenham Hotspur,Moussa Sissoko,17
46743,home,Tottenham Hotspur,Eric Dier,15
46743,home,Tottenham Hotspur,Tanguy Ndombele,28
46743,home,Tottenham Hotspur,Harry Kane,10
46743,away,AFC Bournemouth,Aaron Ramsdale,12
46743,away,AFC Bournemouth,Diego Rico,21
46743,away,AFC Bournemouth,Nathan Aké,5
46743,away,AFC Bournemouth,Steve Cook,3
46743,away,AFC Bournemouth,Jack Stacey,17
46743,away,AFC Bournemouth,Arnaut Danjuma Groeneveld,14
46743,away,AFC Bournemouth,Ryan Fraser,24
46743,away,AFC Bournemouth,Jefferson Lerma,8
46743,away,AFC Bournemouth,Lewis Cook,16
46743,away,AFC Bournemouth,Dominic Solanke,9
46743,away,AFC Bournemouth,Callum Wilson,13
46744,home,Wolverhampton Wanderers,Rui Patrício,11
46744,home,Wolverhampton Wanderers,Leander Dendoncker,32
46744,home,Wolverhampton Wanderers,Conor Coady,16
46744,home,Wolverhampton Wanderers,Maximilian Kilman,49
46744,home,Wolverhampton Wanderers,Matt Doherty,2
46744,home,Wolverhampton Wanderers,Jonny,19
46744,home,Wolverhampton Wanderers,Rúben Neves,8
46744,home,Wolverhampton Wanderers,João Moutinho,28
46744,home,Wolverhampton Wanderers,Adama Traoré,37
46744,home,Wolverhampton Wanderers,Diogo Jota,18
46744,home,Wolverhampton Wanderers,Raúl Jiménez,9
46744,away,Sheffield United,Dean Henderson,1
46744,away,Sheffield United,Chris Basham,6
46744,away,Sheffield United,John Egan,12
46744,away,Sheffield United,Jack O'Connell,5
46744,away,Sheffield United,Enda Stevens,3
46744,away,Sheffield United,Oliver Norwood,16
46744,away,Sheffield United,John Lundstram,7
46744,away,Sheffield United,John Fleck,4
46744,away,Sheffield United,George Baldock,2
46744,away,Sheffield United,Lys Mousset,22
46744,away,Sheffield United,David McGoldrick,17
46745,home,Arsenal,Bernd Leno,1
46745,home,Arsenal,Sead Kolasinac,31
46745,home,Arsenal,Sokratis,5
46745,home,Arsenal,Héctor Bellerín,2
46745,home,Arsenal,David Luiz,23
46745,home,Arsenal,Lucas Torreira,11
46745,home,Arsenal,Pierre-Emerick Aubameyang,14
46745,home,Arsenal,Mesut Özil,10
46745,home,Arsenal,Granit Xhaka,34
46745,home,Arsenal,Joseph Willock,28
46745,home,Arsenal,Alexandre Lacazette,9
46745,away,Brighton and Hove Albion,Mat Ryan,1
46745,away,Brighton and Hove Albion,Lewis Dunk,5
46745,away,Brighton and Hove Albion,Adam Webster,15
46745,away,Brighton and Hove Albion,Steven Alzate,46
46745,away,Brighton and Hove Albion,Dan Burn,33
46745,away,Brighton and Hove Albion,Davy Pröpper,24
46745,away,Brighton and Hove Albion,Dale Stephens,6
46745,away,Brighton and Hove Albion,Pascal Groß,13
46745,away,Brighton and Hove Albion,Aaron Mooy,18
46745,away,Brighton and Hove Albion,Aaron Connolly,44
46745,away,Brighton and Hove Albion,Neal Maupay,7
46746,home,Burnley,Nick Pope,1
46746,home,Burnley,James Tarkowski,5
46746,home,Burnley,Erik Pieters,23
46746,home,Burnley,Phil Bardsley,26
46746,home,Burnley,Ben Mee,6
46746,home,Burnley,Daniel Drinkwater,8
46746,home,Burnley,Aaron Lennon,25
46746,home,Burnley,Dwight McNeil,11
46746,home,Burnley,Jack Cork,4
46746,home,Burnley,Chris Wood,9
46746,home,Burnley,Jeff Hendrick,13
46746,away,Manchester City,Ederson,31
46746,away,Manchester City,Kyle Walker,2
