home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Police,Fontenoy United,2012-06-16,3,4,F,grenada,Police (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Hard Rock,2012-06-17,3,1,F,grenada,Eagles Super Strikers (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Grenada Boys Secondary School,2012-06-17,4,0,F,grenada,Asoms Paradise (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Queens Park Rangers,Chantimelle,2012-06-17,1,1,F,grenada,Queens Park Rangers (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Grenada Boys Secondary School,Police,2012-06-23,3,0,F,grenada,Grenada Boys Secondary School (Grenada),Police (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Hard Rock,Asoms Paradise,2012-06-23,3,1,F,grenada,Hard Rock (Grenada),Asoms Paradise (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Eagles Super Strikers,Queens Park Rangers,2012-06-24,0,1,F,grenada,Eagles Super Strikers (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Carib Hurricane,Chantimelle,2012-06-24,0,0,F,grenada,Carib Hurricane (Grenada),Chantimelle (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Fontenoy United,Boca Juniors St Patrick FC,2012-06-24,1,0,F,grenada,Fontenoy United (Grenada),Boca Juniors St Patrick FC (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Queens Park Rangers,2012-06-27,0,1,F,grenada,Asoms Paradise (Grenada),Queens Park Rangers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Boca Juniors St Patrick FC,Grenada Boys Secondary School,2012-06-30,1,5,F,grenada,Boca Juniors St Patrick FC (Grenada),Grenada Boys Secondary School (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Police,Hard Rock,2012-06-30,0,3,F,grenada,Police (Grenada),Hard Rock (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Chantimelle,Fontenoy United,2012-07-01,0,2,F,grenada,Chantimelle (Grenada),Fontenoy United (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
Asoms Paradise,Eagles Super Strikers,2012-07-01,3,0,F,grenada,Asoms Paradise (Grenada),Eagles Super Strikers (Grenada),grenada,grenada,GD,GD,North America,North America,North America,national
