scoring_player,scoring_team,time,GH,GA,game,date,season
Gérald Baticle,FC Metz,20,1,0,FC Metz vs. SC Bastia 3:2,2001-02-07,2000-2001
Pierre-Yves André,SC Bastia,28,1,1,FC Metz vs. SC Bastia 3:2,2001-02-07,2000-2001
Malher Moreno,FC Metz,35,2,1,FC Metz vs. SC Bastia 3:2,2001-02-07,2000-2001
Frederic Meyrieu,FC Metz,68,3,1,FC Metz vs. SC Bastia 3:2,2001-02-07,2000-2001
Michael Essien,SC Bastia,88,3,2,FC Metz vs. SC Bastia 3:2,2001-02-07,2000-2001
Amdy Faye,AJ Auxerre,63,1,0,AJ Auxerre vs. Toulouse FC 2:0,2001-02-07,2000-2001
Djibril Cissé,AJ Auxerre,87,2,0,AJ Auxerre vs. Toulouse FC 2:0,2001-02-07,2000-2001
Christian Panucci,AS Monaco,13,0,1,Girondins Bordeaux vs. AS Monaco 2:1,2001-02-07,2000-2001
Pauleta,Girondins Bordeaux,25,1,1,Girondins Bordeaux vs. AS Monaco 2:1,2001-02-07,2000-2001
Lilian Laslandes,Girondins Bordeaux,71,2,1,Girondins Bordeaux vs. AS Monaco 2:1,2001-02-07,2000-2001
Eric Carrière,FC Nantes,44,0,1,Lille OSC vs. FC Nantes 1:1,2001-02-07,2000-2001
Sylvain N'Diaye,Lille OSC,84,1,1,Lille OSC vs. FC Nantes 1:1,2001-02-07,2000-2001
Farid Ghazi,ESTAC Troyes,4,0,1,CS Sedan vs. ESTAC Troyes 2:1,2001-02-07,2000-2001
Moussa N'Diaye,CS Sedan,79,1,1,CS Sedan vs. ESTAC Troyes 2:1,2001-02-07,2000-2001
Cédric Mionnet,CS Sedan,90,2,1,CS Sedan vs. ESTAC Troyes 2:1,2001-02-07,2000-2001
Teddy Bertin,RC Strasbourg,79,1,0,RC Strasbourg vs. RC Lens 1:0,2001-02-07,2000-2001
Ibrahima Bakayoko,Olympique Marseille,74,1,0,Olympique Marseille vs. Paris Saint-Germain 1:0,2001-02-17,2000-2001
Marcelo Gallardo,AS Monaco,30,1,0,AS Monaco vs. SC Bastia 2:1,2001-02-17,2000-2001
Shabani Nonda,AS Monaco,33,2,0,AS Monaco vs. SC Bastia 2:1,2001-02-17,2000-2001
Pierre-Yves André,SC Bastia,71,2,1,AS Monaco vs. SC Bastia 2:1,2001-02-17,2000-2001
Dagui Bakari,Lille OSC,39,0,1,EA Guingamp vs. Lille OSC 0:1,2001-02-17,2000-2001
Philippe Delaye,Stade Rennais,48,0,1,RC Lens vs. Stade Rennais 1:2,2001-02-17,2000-2001
Lamine Sakho,RC Lens,51,1,1,RC Lens vs. Stade Rennais 1:2,2001-02-17,2000-2001
Makthar N'Diaye,Stade Rennais,90,1,2,RC Lens vs. Stade Rennais 1:2,2001-02-17,2000-2001
Moussa N'Diaye,CS Sedan,63,0,1,AS Saint-Étienne vs. CS Sedan 0:2,2001-02-17,2000-2001
Philippe Celdran,CS Sedan,74,0,2,AS Saint-Étienne vs. CS Sedan 0:2,2001-02-17,2000-2001
Sonny Anderson,Olympique Lyonnais,40,0,1,Toulouse FC vs. Olympique Lyonnais 1:1,2001-02-17,2000-2001
Víctor Bonilla,Toulouse FC,83,1,1,Toulouse FC vs. Olympique Lyonnais 1:1,2001-02-17,2000-2001
Samuel Boutal,ESTAC Troyes,31,1,0,ESTAC Troyes vs. FC Metz 3:2,2001-02-17,2000-2001
Frederic Meyrieu,FC Metz,35,1,1,ESTAC Troyes vs. FC Metz 3:2,2001-02-17,2000-2001
Slađan Đukić,ESTAC Troyes,45,2,1,ESTAC Troyes vs. FC Metz 3:2,2001-02-17,2000-2001
Jonathan Jäger,FC Metz,47,2,2,ESTAC Troyes vs. FC Metz 3:2,2001-02-17,2000-2001
Mamadou Niang,ESTAC Troyes,89,3,2,ESTAC Troyes vs. FC Metz 3:2,2001-02-17,2000-2001
Marama Vahirua,FC Nantes,82,1,0,FC Nantes vs. RC Strasbourg 1:0,2001-02-18,2000-2001
Pauleta,Girondins Bordeaux,15,1,0,Girondins Bordeaux vs. AJ Auxerre 1:0,2001-02-18,2000-2001
Rafik Saïfi,ESTAC Troyes,9,1,0,ESTAC Troyes vs. Stade Rennais 3:1,2001-02-23,2000-2001
Slađan Đukić,ESTAC Troyes,58,2,0,ESTAC Troyes vs. Stade Rennais 3:1,2001-02-23,2000-2001
Philippe Delaye,Stade Rennais,88,2,1,ESTAC Troyes vs. Stade Rennais 3:1,2001-02-23,2000-2001
Slađan Đukić,ESTAC Troyes,90,3,1,ESTAC Troyes vs. Stade Rennais 3:1,2001-02-23,2000-2001
Tony Vairelles,Girondins Bordeaux,5,0,1,Olympique Lyonnais vs. Girondins Bordeaux 2:1,2001-03-03,2000-2001
Steve Marlet,Olympique Lyonnais,48,1,1,Olympique Lyonnais vs. Girondins Bordeaux 2:1,2001-03-03,2000-2001
Sonny Anderson,Olympique Lyonnais,81,2,1,Olympique Lyonnais vs. Girondins Bordeaux 2:1,2001-03-03,2000-2001
Mario Espartero,FC Metz,4,1,0,FC Metz vs. AS Saint-Étienne 3:0,2001-03-03,2000-2001
Jonathan Jäger,FC Metz,78,2,0,FC Metz vs. AS Saint-Étienne 3:0,2001-03-03,2000-2001
Jonathan Jäger,FC Metz,84,3,0,FC Metz vs. AS Saint-Étienne 3:0,2001-03-03,2000-2001
Jay Jay Okocha,Paris Saint-Germain,66,1,0,Paris Saint-Germain vs. Toulouse FC 3:0,2001-03-03,2000-2001
Laurent Leroy,Paris Saint-Germain,77,2,0,Paris Saint-Germain vs. Toulouse FC 3:0,2001-03-03,2000-2001
Nicolas Anelka,Paris Saint-Germain,85,3,0,Paris Saint-Germain vs. Toulouse FC 3:0,2001-03-03,2000-2001
Djibril Cissé,AJ Auxerre,16,1,0,AJ Auxerre vs. AS Monaco 1:0,2001-03-03,2000-2001
Yann Lachuer,SC Bastia,3,1,0,SC Bastia vs. ESTAC Troyes 2:2,2001-03-03,2000-2001
Pierre-Yves André,SC Bastia,9,2,0,SC Bastia vs. ESTAC Troyes 2:2,2001-03-03,2000-2001
Rafik Saïfi,ESTAC Troyes,11,2,1,SC Bastia vs. ESTAC Troyes 2:2,2001-03-03,2000-2001
Rafik Saïfi,ESTAC Troyes,25,2,2,SC Bastia vs. ESTAC Troyes 2:2,2001-03-03,2000-2001
Bruno Cheyrou,Lille OSC,24,1,0,Lille OSC vs. Olympique Marseille 1:0,2001-03-03,2000-2001
Lamine Sakho,RC Lens,10,0,1,CS Sedan vs. RC Lens 2:2,2001-03-03,2000-2001
Olivier Quint,CS Sedan,50,1,1,CS Sedan vs. RC Lens 2:2,2001-03-03,2000-2001
Cédric Mionnet,CS Sedan,62,2,1,CS Sedan vs. RC Lens 2:2,2001-03-03,2000-2001
Charles-Edouard Coridon,RC Lens,83,2,2,CS Sedan vs. RC Lens 2:2,2001-03-03,2000-2001
Valérien Ismaël,EA Guingamp,73,0,1,RC Strasbourg vs. EA Guingamp 0:1,2001-03-03,2000-2001
Néstor Fabbri,FC Nantes,57,0,1,Stade Rennais vs. FC Nantes 0:2,2001-03-04,2000-2001
Marama Vahirua,FC Nantes,90,0,2,Stade Rennais vs. FC Nantes 0:2,2001-03-04,2000-2001
Mile Sterjovski,Lille OSC,9,0,1,Toulouse FC vs. Lille OSC 0:2,2001-03-17,2000-2001
Johnny Ecker,Lille OSC,90,0,2,Toulouse FC vs. Lille OSC 0:2,2001-03-17,2000-2001
Sonny Anderson,Olympique Lyonnais,17,0,1,AJ Auxerre vs. Olympique Lyonnais 0:3,2001-03-17,2000-2001
Sonny Anderson,Olympique Lyonnais,65,0,2,AJ Auxerre vs. Olympique Lyonnais 0:3,2001-03-17,2000-2001
Sidney Govou,Olympique Lyonnais,83,0,3,AJ Auxerre vs. Olympique Lyonnais 0:3,2001-03-17,2000-2001
Philippe Delaye,Stade Rennais,10,0,1,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Lucas,Stade Rennais,15,0,2,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Olivier Echouafni,Stade Rennais,34,0,3,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Fabrice Fiorése,EA Guingamp,48,1,3,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Philippe Delaye,Stade Rennais,55,1,4,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Cyril Chapuis,Stade Rennais,66,1,5,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Dominique Arribagé,Stade Rennais,80,1,6,EA Guingamp vs. Stade Rennais 1:6,2001-03-17,2000-2001
Esteban Fuertes,RC Lens,29,1,0,RC Lens vs. FC Metz 1:1,2001-03-17,2000-2001
Gérald Baticle,FC Metz,31,1,1,RC Lens vs. FC Metz 1:1,2001-03-17,2000-2001
Florin Răducioiu,AS Monaco,2,1,0,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Dado Pršo,AS Monaco,16,2,0,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Samuel Boutal,ESTAC Troyes,24,2,1,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Nicolas Goussé,ESTAC Troyes,47,2,2,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Christian Panucci,AS Monaco,80,3,2,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Marcelo Gallardo,AS Monaco,88,4,2,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Mamadou Niang,ESTAC Troyes,90,4,3,AS Monaco vs. ESTAC Troyes 4:3,2001-03-17,2000-2001
Eddy Capron,FC Nantes,12,1,0,FC Nantes vs. CS Sedan 4:1,2001-03-17,2000-2001
Viorel Moldovan,FC Nantes,62,2,0,FC Nantes vs. CS Sedan 4:1,2001-03-17,2000-2001
Olivier Monterrubio,FC Nantes,72,3,0,FC Nantes vs. CS Sedan 4:1,2001-03-17,2000-2001
David di Tommaso,CS Sedan,73,3,1,FC Nantes vs. CS Sedan 4:1,2001-03-17,2000-2001
Salomon Olembé,FC Nantes,88,4,1,FC Nantes vs. CS Sedan 4:1,2001-03-17,2000-2001
Stéphane Pedron,AS Saint-Étienne,31,1,0,AS Saint-Étienne vs. SC Bastia 2:1,2001-03-17,2000-2001
Alex Dias,AS Saint-Étienne,79,2,0,AS Saint-Étienne vs. SC Bastia 2:1,2001-03-17,2000-2001
Frédéric Née,SC Bastia,82,2,1,AS Saint-Étienne vs. SC Bastia 2:1,2001-03-17,2000-2001
Christophe Dugarry,Girondins Bordeaux,41,1,0,Girondins Bordeaux vs. Paris Saint-Germain 2:0,2001-03-18,2000-2001
Tony Vairelles,Girondins Bordeaux,62,2,0,Girondins Bordeaux vs. Paris Saint-Germain 2:0,2001-03-18,2000-2001
Pauleta,Girondins Bordeaux,17,0,1,Lille OSC vs. Girondins Bordeaux 2:2,2001-04-06,2000-2001
Laurent Peyrelade,Lille OSC,51,1,1,Lille OSC vs. Girondins Bordeaux 2:2,2001-04-06,2000-2001
Laurent Peyrelade,Lille OSC,58,2,1,Lille OSC vs. Girondins Bordeaux 2:2,2001-04-06,2000-2001
Pauleta,Girondins Bordeaux,71,2,2,Lille OSC vs. Girondins Bordeaux 2:2,2001-04-06,2000-2001
Sonny Anderson,Olympique Lyonnais,57,1,0,Olympique Lyonnais vs. AS Monaco 2:1,2001-04-07,2000-2001
Shabani Nonda,AS Monaco,76,1,1,Olympique Lyonnais vs. AS Monaco 2:1,2001-04-07,2000-2001
Caçapa,Olympique Lyonnais,90,2,1,Olympique Lyonnais vs. AS Monaco 2:1,2001-04-07,2000-2001
Frederic Meyrieu,FC Metz,3,1,0,FC Metz vs. FC Nantes 1:2,2001-04-07,2000-2001
Olivier Monterrubio,FC Nantes,28,1,1,FC Metz vs. FC Nantes 1:2,2001-04-07,2000-2001
Marama Vahirua,FC Nantes,65,1,2,FC Metz vs. FC Nantes 1:2,2001-04-07,2000-2001
Laurent Leroy,Paris Saint-Germain,45,1,0,Paris Saint-Germain vs. AJ Auxerre 3:0,2001-04-07,2000-2001
Vampeta,Paris Saint-Germain,66,2,0,Paris Saint-Germain vs. AJ Auxerre 3:0,2001-04-07,2000-2001
Édouard Cissé,Paris Saint-Germain,71,3,0,Paris Saint-Germain vs. AJ Auxerre 3:0,2001-04-07,2000-2001
Christophe Le Roux,Stade Rennais,49,1,0,Stade Rennais vs. Olympique Marseille 2:0,2001-04-07,2000-2001
Christophe Le Roux,Stade Rennais,52,2,0,Stade Rennais vs. Olympique Marseille 2:0,2001-04-07,2000-2001
Yannick Baret,EA Guingamp,10,0,1,CS Sedan vs. EA Guingamp 2:2,2001-04-07,2000-2001
Moussa N'Diaye,CS Sedan,14,1,1,CS Sedan vs. EA Guingamp 2:2,2001-04-07,2000-2001
Yannick Baret,EA Guingamp,56,1,2,CS Sedan vs. EA Guingamp 2:2,2001-04-07,2000-2001
Olivier Quint,CS Sedan,90,2,2,CS Sedan vs. EA Guingamp 2:2,2001-04-07,2000-2001
Pascal Johansen,RC Strasbourg,23,1,0,RC Strasbourg vs. Toulouse FC 1:0,2001-04-07,2000-2001
Esteban Fuertes,RC Lens,17,0,1,SC Bastia vs. RC Lens 1:3,2001-04-07,2000-2001
El-Hadji Diouf,RC Lens,35,0,2,SC Bastia vs. RC Lens 1:3,2001-04-07,2000-2001
El-Hadji Diouf,RC Lens,53,0,3,SC Bastia vs. RC Lens 1:3,2001-04-07,2000-2001
Franck Queudrue,SC Bastia,58,1,3,SC Bastia vs. RC Lens 1:3,2001-04-07,2000-2001
Philippe Gaillot,FC Metz,54,0,1,RC Strasbourg vs. FC Metz 0:1,2001-04-11,2000-2001
Olivier Monterrubio,FC Nantes,27,1,0,FC Nantes vs. SC Bastia 1:0,2001-04-14,2000-2001
Nicolas Dieuze,Toulouse FC,26,1,0,Toulouse FC vs. Stade Rennais 2:0,2001-04-14,2000-2001
Víctor Bonilla,Toulouse FC,90,2,0,Toulouse FC vs. Stade Rennais 2:0,2001-04-14,2000-2001
Olivier Quint,CS Sedan,6,0,1,Olympique Marseille vs. CS Sedan 2:1,2001-04-14,2000-2001
Djamel Belmadi,Olympique Marseille,9,1,1,Olympique Marseille vs. CS Sedan 2:1,2001-04-14,2000-2001
George Weah,Olympique Marseille,29,2,1,Olympique Marseille vs. CS Sedan 2:1,2001-04-14,2000-2001
Stéphane Pedron,AS Saint-Étienne,30,0,1,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Alex Dias,AS Saint-Étienne,35,0,2,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Ludovic Giuly,AS Monaco,54,1,2,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Aloísio,AS Saint-Étienne,60,1,3,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Ludovic Giuly,AS Monaco,68,2,3,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Christian Panucci,AS Monaco,78,3,3,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Marco Simone,AS Monaco,82,4,3,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
John Arne Riise,AS Monaco,85,5,3,AS Monaco vs. AS Saint-Étienne 5:3,2001-04-14,2000-2001
Djibril Cissé,AJ Auxerre,3,1,0,AJ Auxerre vs. Lille OSC 1:1,2001-04-14,2000-2001
Sylvain N'Diaye,Lille OSC,23,1,1,AJ Auxerre vs. Lille OSC 1:1,2001-04-14,2000-2001
Habib Beye,RC Strasbourg,46,0,1,Girondins Bordeaux vs. RC Strasbourg 2:1,2001-04-14,2000-2001
Marc Wilmots,Girondins Bordeaux,53,1,1,Girondins Bordeaux vs. RC Strasbourg 2:1,2001-04-14,2000-2001
Pauleta,Girondins Bordeaux,62,2,1,Girondins Bordeaux vs. RC Strasbourg 2:1,2001-04-14,2000-2001
Fabrice Fiorése,EA Guingamp,43,1,0,EA Guingamp vs. FC Metz 1:3,2001-04-14,2000-2001
Gérald Baticle,FC Metz,64,1,1,EA Guingamp vs. FC Metz 1:3,2001-04-14,2000-2001
Gérald Baticle,FC Metz,83,1,2,EA Guingamp vs. FC Metz 1:3,2001-04-14,2000-2001
Frederic Meyrieu,FC Metz,90,1,3,EA Guingamp vs. FC Metz 1:3,2001-04-14,2000-2001
Sonny Anderson,Olympique Lyonnais,45,1,0,Olympique Lyonnais vs. Paris Saint-Germain 2:0,2001-04-15,2000-2001
Steve Marlet,Olympique Lyonnais,81,2,0,Olympique Lyonnais vs. Paris Saint-Germain 2:0,2001-04-15,2000-2001
Mario Espartero,FC Metz,66,1,0,FC Metz vs. Olympique Marseille 1:0,2001-04-28,2000-2001
Marco Simone,AS Monaco,66,0,1,Paris Saint-Germain vs. AS Monaco 1:1,2001-04-28,2000-2001
Laurent Robert,Paris Saint-Germain,74,1,1,Paris Saint-Germain vs. AS Monaco 1:1,2001-04-28,2000-2001
Pauleta,Girondins Bordeaux,44,0,1,Stade Rennais vs. Girondins Bordeaux 1:2,2001-04-28,2000-2001
Pauleta,Girondins Bordeaux,45,0,2,Stade Rennais vs. Girondins Bordeaux 1:2,2001-04-28,2000-2001
Jocelyn Gourvennec,Stade Rennais,59,1,2,Stade Rennais vs. Girondins Bordeaux 1:2,2001-04-28,2000-2001
Mickaël Debève,RC Lens,11,0,1,AS Saint-Étienne vs. RC Lens 1:1,2001-04-28,2000-2001
Fousseni Diawara,AS Saint-Étienne,81,1,1,AS Saint-Étienne vs. RC Lens 1:1,2001-04-28,2000-2001
Pius N'Diefi,CS Sedan,8,1,0,CS Sedan vs. Toulouse FC 2:3,2001-04-28,2000-2001
Pius N'Diefi,CS Sedan,36,2,0,CS Sedan vs. Toulouse FC 2:3,2001-04-28,2000-2001
Reynald Pedros,Toulouse FC,44,2,1,CS Sedan vs. Toulouse FC 2:3,2001-04-28,2000-2001
Thierry Moreau,Toulouse FC,69,2,2,CS Sedan vs. Toulouse FC 2:3,2001-04-28,2000-2001
Nicolas Dieuze,Toulouse FC,78,2,3,CS Sedan vs. Toulouse FC 2:3,2001-04-28,2000-2001
Jacques Remy,RC Strasbourg,14,1,0,RC Strasbourg vs. AJ Auxerre 1:0,2001-04-28,2000-2001
Piotr Świerczewski,SC Bastia,21,1,0,SC Bastia vs. EA Guingamp 2:0,2001-04-28,2000-2001
Frédéric Née,SC Bastia,90,2,0,SC Bastia vs. EA Guingamp 2:0,2001-04-28,2000-2001
Johnny Ecker,Lille OSC,23,1,0,Lille OSC vs. Olympique Lyonnais 1:2,2001-04-28,2000-2001
Sonny Anderson,Olympique Lyonnais,25,1,1,Lille OSC vs. Olympique Lyonnais 1:2,2001-04-28,2000-2001
Christophe Delmotte,Olympique Lyonnais,90,1,2,Lille OSC vs. Olympique Lyonnais 1:2,2001-04-28,2000-2001
Frédéric Da Rocha,FC Nantes,59,0,1,ESTAC Troyes vs. FC Nantes 0:1,2001-04-29,2000-2001
Franck Queudrue,RC Lens,11,1,0,RC Lens vs. ESTAC Troyes 1:1,2001-05-04,2000-2001
Samuel Boutal,ESTAC Troyes,72,1,1,RC Lens vs. ESTAC Troyes 1:1,2001-05-04,2000-2001
Lucas,Stade Rennais,36,0,1,AJ Auxerre vs. Stade Rennais 0:1,2001-05-12,2000-2001
Alain Roche,Girondins Bordeaux,38,1,0,Girondins Bordeaux vs. CS Sedan 2:2,2001-05-12,2000-2001
Moussa N'Diaye,CS Sedan,43,1,1,Girondins Bordeaux vs. CS Sedan 2:2,2001-05-12,2000-2001
Pauleta,Girondins Bordeaux,69,2,1,Girondins Bordeaux vs. CS Sedan 2:2,2001-05-12,2000-2001
Luis Satorra,CS Sedan,72,2,2,Girondins Bordeaux vs. CS Sedan 2:2,2001-05-12,2000-2001
Romain Ferrier,EA Guingamp,45,1,0,EA Guingamp vs. ESTAC Troyes 1:1,2001-05-12,2000-2001
Samuel Boutal,ESTAC Troyes,88,1,1,EA Guingamp vs. ESTAC Troyes 1:1,2001-05-12,2000-2001
Sonny Anderson,Olympique Lyonnais,18,1,0,Olympique Lyonnais vs. RC Strasbourg 5:0,2001-05-12,2000-2001
Patrick Müller,Olympique Lyonnais,43,2,0,Olympique Lyonnais vs. RC Strasbourg 5:0,2001-05-12,2000-2001
Sidney Govou,Olympique Lyonnais,69,3,0,Olympique Lyonnais vs. RC Strasbourg 5:0,2001-05-12,2000-2001
Jean-Marc Chanelet,Olympique Lyonnais,89,4,0,Olympique Lyonnais vs. RC Strasbourg 5:0,2001-05-12,2000-2001
Steve Marlet,Olympique Lyonnais,90,5,0,Olympique Lyonnais vs. RC Strasbourg 5:0,2001-05-12,2000-2001
Ibrahima Bakayoko,Olympique Marseille,36,1,0,Olympique Marseille vs. SC Bastia 2:1,2001-05-12,2000-2001
Frédéric Née,SC Bastia,51,1,1,Olympique Marseille vs. SC Bastia 2:1,2001-05-12,2000-2001
Ibrahima Bakayoko,Olympique Marseille,76,2,1,Olympique Marseille vs. SC Bastia 2:1,2001-05-12,2000-2001
Marama Vahirua,FC Nantes,9,1,0,FC Nantes vs. AS Saint-Étienne 1:0,2001-05-12,2000-2001
Bruno Cheyrou,Lille OSC,12,0,1,Paris Saint-Germain vs. Lille OSC 2:2,2001-05-12,2000-2001
Mikel Arteta,Paris Saint-Germain,56,1,1,Paris Saint-Germain vs. Lille OSC 2:2,2001-05-12,2000-2001
Bruno Cheyrou,Lille OSC,69,1,2,Paris Saint-Germain vs. Lille OSC 2:2,2001-05-12,2000-2001
Mickaël Madar,Paris Saint-Germain,89,2,2,Paris Saint-Germain vs. Lille OSC 2:2,2001-05-12,2000-2001
Gérald Baticle,FC Metz,27,0,1,Toulouse FC vs. FC Metz 2:1,2001-05-12,2000-2001
Bobo Baldé,Toulouse FC,52,1,1,Toulouse FC vs. FC Metz 2:1,2001-05-12,2000-2001
Edwin Congo,Toulouse FC,64,2,1,Toulouse FC vs. FC Metz 2:1,2001-05-12,2000-2001
Sebastián Romero,Toulouse FC,5,0,1,SC Bastia vs. Toulouse FC 5:1,2001-05-19,2000-2001
Demetrius Ferreira,SC Bastia,38,1,1,SC Bastia vs. Toulouse FC 5:1,2001-05-19,2000-2001
Piotr Świerczewski,SC Bastia,45,2,1,SC Bastia vs. Toulouse FC 5:1,2001-05-19,2000-2001
Pierre-Yves André,SC Bastia,68,3,1,SC Bastia vs. Toulouse FC 5:1,2001-05-19,2000-2001
Pierre-Yves André,SC Bastia,75,4,1,SC Bastia vs. Toulouse FC 5:1,2001-05-19,2000-2001
Frédéric Née,SC Bastia,82,5,1,SC Bastia vs. Toulouse FC 5:1,2001-05-19,2000-2001
Frédéric Da Rocha,FC Nantes,29,0,1,RC Lens vs. FC Nantes 1:4,2001-05-19,2000-2001
Olivier Monterrubio,FC Nantes,60,0,2,RC Lens vs. FC Nantes 1:4,2001-05-19,2000-2001
Nicolas Savinaud,FC Nantes,76,0,3,RC Lens vs. FC Nantes 1:4,2001-05-19,2000-2001
Ferdinand Coly,RC Lens,89,1,3,RC Lens vs. FC Nantes 1:4,2001-05-19,2000-2001
Olivier Monterrubio,FC Nantes,90,1,4,RC Lens vs. FC Nantes 1:4,2001-05-19,2000-2001
Gérald Baticle,FC Metz,54,1,0,FC Metz vs. Girondins Bordeaux 2:0,2001-05-19,2000-2001
Jonathan Jäger,FC Metz,90,2,0,FC Metz vs. Girondins Bordeaux 2:0,2001-05-19,2000-2001
Pontus Farnerud,AS Monaco,2,1,0,AS Monaco vs. Lille OSC 1:2,2001-05-19,2000-2001
Laurent Peyrelade,Lille OSC,33,1,1,AS Monaco vs. Lille OSC 1:2,2001-05-19,2000-2001
Bruno Cheyrou,Lille OSC,80,1,2,AS Monaco vs. Lille OSC 1:2,2001-05-19,2000-2001
Christophe Le Roux,Stade Rennais,11,1,0,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Sonny Anderson,Olympique Lyonnais,20,1,1,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Cyril Chapuis,Stade Rennais,32,2,1,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Christophe Le Roux,Stade Rennais,37,3,1,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Olivier Echouafni,Olympique Lyonnais,38,3,2,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Sonny Anderson,Olympique Lyonnais,75,3,3,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Steve Marlet,Olympique Lyonnais,78,3,4,Stade Rennais vs. Olympique Lyonnais 3:4,2001-05-19,2000-2001
Pape Sarr,AS Saint-Étienne,44,1,0,AS Saint-Étienne vs. EA Guingamp 2:2,2001-05-19,2000-2001
Abdelhafid Tasfaout,EA Guingamp,50,1,1,AS Saint-Étienne vs. EA Guingamp 2:2,2001-05-19,2000-2001
Laurent Huard,AS Saint-Étienne,81,2,1,AS Saint-Étienne vs. EA Guingamp 2:2,2001-05-19,2000-2001
Florent Malouda,EA Guingamp,90,2,2,AS Saint-Étienne vs. EA Guingamp 2:2,2001-05-19,2000-2001
Moussa N'Diaye,CS Sedan,26,1,0,CS Sedan vs. AJ Auxerre 1:0,2001-05-19,2000-2001
Laurent Robert,Paris Saint-Germain,50,0,1,RC Strasbourg vs. Paris Saint-Germain 1:2,2001-05-19,2000-2001
Peguy Luyindula,RC Strasbourg,51,1,1,RC Strasbourg vs. Paris Saint-Germain 1:2,2001-05-19,2000-2001
Laurent Robert,Paris Saint-Germain,85,1,2,RC Strasbourg vs. Paris Saint-Germain 1:2,2001-05-19,2000-2001
Nicolas Goussé,ESTAC Troyes,32,1,0,ESTAC Troyes vs. Olympique Marseille 1:1,2001-05-19,2000-2001
Zoumana Camara,Olympique Marseille,44,1,1,ESTAC Troyes vs. Olympique Marseille 1:1,2001-05-19,2000-2001
Pauleta,Girondins Bordeaux,26,1,0,Girondins Bordeaux vs. FC Nantes 2:0,2001-07-27,2001-2002
Paulo Miranda,Girondins Bordeaux,42,2,0,Girondins Bordeaux vs. FC Nantes 2:0,2001-07-27,2001-2002
Marcello Trapasso,FC Sochaux,75,0,1,AS Monaco vs. FC Sochaux 0:1,2001-07-28,2001-2002
Patrick Beneforti,SC Bastia,83,1,0,SC Bastia vs. CS Sedan 1:1,2001-07-28,2001-2002
Toni Brogno,CS Sedan,90,1,1,SC Bastia vs. CS Sedan 1:1,2001-07-28,2001-2002
Pape Sarr,RC Lens,11,1,0,RC Lens vs. Olympique Lyonnais 2:0,2001-07-28,2001-2002
Valérien Ismaël,RC Lens,18,2,0,RC Lens vs. Olympique Lyonnais 2:0,2001-07-28,2001-2002
Djibril Cissé,AJ Auxerre,32,0,1,Stade Rennais vs. AJ Auxerre 0:5,2001-07-28,2001-2002
Teemu Tainio,AJ Auxerre,48,0,2,Stade Rennais vs. AJ Auxerre 0:5,2001-07-28,2001-2002
Djibril Cissé,AJ Auxerre,53,0,3,Stade Rennais vs. AJ Auxerre 0:5,2001-07-28,2001-2002
Djibril Cissé,AJ Auxerre,72,0,4,Stade Rennais vs. AJ Auxerre 0:5,2001-07-28,2001-2002
Djibril Cissé,AJ Auxerre,81,0,5,Stade Rennais vs. AJ Auxerre 0:5,2001-07-28,2001-2002
Ibrahima Bakayoko,Olympique Marseille,28,0,1,Montpellier HSC vs. Olympique Marseille 1:1,2001-07-28,2001-2002
Toifilou Maoulida,Montpellier HSC,74,1,1,Montpellier HSC vs. Olympique Marseille 1:1,2001-07-28,2001-2002
Rafik Saïfi,ESTAC Troyes,34,1,0,ESTAC Troyes vs. EA Guingamp 3:0,2001-07-28,2001-2002
