GH,GA,scorer,time,scoring,game,season
0,2,Jonathan Soriano,53,RB Salzburg,1. Wiener Neustädter SC vs. RB Salzburg 0:3,2012-2013
0,3,Jonathan Soriano,81,RB Salzburg,1. Wiener Neustädter SC vs. RB Salzburg 0:3,2012-2013
0,1,Christian Falk,6,Wolfsberger AC,Rapid Wien vs. Wolfsberger AC 0:2,2012-2013
0,2,Christian Falk,48,Wolfsberger AC,Rapid Wien vs. Wolfsberger AC 0:2,2012-2013
1,0,Manuel Ortlechner,22,Austria Wien,Austria Wien vs. 1. Wiener Neustädter SC 3:0,2012-2013
2,0,Roman Kienast,65,Austria Wien,Austria Wien vs. 1. Wiener Neustädter SC 3:0,2012-2013
3,0,Alexander Grünwald,68,Austria Wien,Austria Wien vs. 1. Wiener Neustädter SC 3:0,2012-2013
1,0,Rubin Okotie,13,Sturm Graz,Sturm Graz vs. SV Ried 3:1,2012-2013
2,0,Imre Szabics,25,Sturm Graz,Sturm Graz vs. SV Ried 3:1,2012-2013
2,1,René Gartler,36,SV Ried,Sturm Graz vs. SV Ried 3:1,2012-2013
3,1,Rubin Okotie,77,Sturm Graz,Sturm Graz vs. SV Ried 3:1,2012-2013
0,1,Deni Alar,5,Rapid Wien,SV Mattersburg vs. Rapid Wien 0:3,2012-2013
0,2,Deni Alar,30,Rapid Wien,SV Mattersburg vs. Rapid Wien 0:3,2012-2013
0,3,Terrence Boyd,38,Rapid Wien,SV Mattersburg vs. Rapid Wien 0:3,2012-2013
1,0,Michael Liendl,20,Wolfsberger AC,Wolfsberger AC vs. FC Admira Wacker 1:1,2012-2013
1,1,Benjamin Sulimani,62,FC Admira Wacker,Wolfsberger AC vs. FC Admira Wacker 1:1,2012-2013
1,0,Sadio Mané,18,RB Salzburg,RB Salzburg vs. FC Wacker Innsbruck 2:0,2012-2013
2,0,Georg Teigl,82,RB Salzburg,RB Salzburg vs. FC Wacker Innsbruck 2:0,2012-2013
0,1,Richard Sukuta-Pasu,90,Sturm Graz,FC Wacker Innsbruck vs. Sturm Graz 0:3 Wert.,2012-2013
0,1,Georg Teigl,5,RB Salzburg,SV Ried vs. RB Salzburg 3:1,2012-2013
1,1,Clemens Walch,32,SV Ried,SV Ried vs. RB Salzburg 3:1,2012-2013
2,1,Markus Hammerer,76,SV Ried,SV Ried vs. RB Salzburg 3:1,2012-2013
3,1,Anel Hadžić,90,SV Ried,SV Ried vs. RB Salzburg 3:1,2012-2013
1,0,Philipp Hosiner,15,Austria Wien,Austria Wien vs. SV Mattersburg 3:1,2012-2013
1,1,Martin Rodler,37,SV Mattersburg,Austria Wien vs. SV Mattersburg 3:1,2012-2013
2,1,Alexander Gorgon,71,Austria Wien,Austria Wien vs. SV Mattersburg 3:1,2012-2013
3,1,Philipp Hosiner,73,Austria Wien,Austria Wien vs. SV Mattersburg 3:1,2012-2013
1,0,Daniel Offenbacher,64,1. Wiener Neustädter SC,1. Wiener Neustädter SC vs. Wolfsberger AC 2:1,2012-2013
2,0,Dario Tadić,69,1. Wiener Neustädter SC,1. Wiener Neustädter SC vs. Wolfsberger AC 2:1,2012-2013
2,1,Michael Liendl,76,Wolfsberger AC,1. Wiener Neustädter SC vs. Wolfsberger AC 2:1,2012-2013
0,1,Deni Alar,70,Rapid Wien,FC Admira Wacker vs. Rapid Wien 0:2,2012-2013
0,2,Guido Burgstaller,90,Rapid Wien,FC Admira Wacker vs. Rapid Wien 0:2,2012-2013
0,1,Julius Perstaller,7,FC Wacker Innsbruck,Wolfsberger AC vs. FC Wacker Innsbruck 2:2,2012-2013
1,1,Christian Falk,77,Wolfsberger AC,Wolfsberger AC vs. FC Wacker Innsbruck 2:2,2012-2013
2,1,Michael Liendl,89,Wolfsberger AC,Wolfsberger AC vs. FC Wacker Innsbruck 2:2,2012-2013
2,2,Christian Schilling,90,FC Wacker Innsbruck,Wolfsberger AC vs. FC Wacker Innsbruck 2:2,2012-2013
1,0,Terrence Boyd,26,Rapid Wien,Rapid Wien vs. SV Ried 4:3,2012-2013
1,1,René Gartler,34,SV Ried,Rapid Wien vs. SV Ried 4:3,2012-2013
2,1,Deni Alar,45,Rapid Wien,Rapid Wien vs. SV Ried 4:3,2012-2013
3,1,Deni Alar,58,Rapid Wien,Rapid Wien vs. SV Ried 4:3,2012-2013
4,1,Deni Alar,80,Rapid Wien,Rapid Wien vs. SV Ried 4:3,2012-2013
4,2,Anel Hadžić,84,SV Ried,Rapid Wien vs. SV Ried 4:3,2012-2013
4,3,Markus Grössinger,90,SV Ried,Rapid Wien vs. SV Ried 4:3,2012-2013
1,0,Richard Sukuta-Pasu,16,Sturm Graz,Sturm Graz vs. 1. Wiener Neustädter SC 3:1,2012-2013
2,0,Milan Dudić,43,Sturm Graz,Sturm Graz vs. 1. Wiener Neustädter SC 3:1,2012-2013
2,1,Dario Tadić,50,1. Wiener Neustädter SC,Sturm Graz vs. 1. Wiener Neustädter SC 3:1,2012-2013
3,1,Richard Sukuta-Pasu,62,Sturm Graz,Sturm Graz vs. 1. Wiener Neustädter SC 3:1,2012-2013
1,0,Ilčo Naumoski,45,SV Mattersburg,SV Mattersburg vs. FC Admira Wacker 3:0,2012-2013
2,0,Patrick Bürger,47,SV Mattersburg,SV Mattersburg vs. FC Admira Wacker 3:0,2012-2013
3,0,Patrick Bürger,79,SV Mattersburg,SV Mattersburg vs. FC Admira Wacker 3:0,2012-2013
NA,NA,NA,NA,NA,RB Salzburg vs. Austria Wien 0:0,2012-2013
0,1,Marco Meilinger,1,SV Ried,FC Admira Wacker vs. SV Ried 0:3,2012-2013
0,2,Robert Žulj,20,SV Ried,FC Admira Wacker vs. SV Ried 0:3,2012-2013
0,3,René Gartler,41,SV Ried,FC Admira Wacker vs. SV Ried 0:3,2012-2013
1,0,Richard Sukuta-Pasu,8,Sturm Graz,Sturm Graz vs. RB Salzburg 1:1,2012-2013
1,1,Sadio Mané,66,RB Salzburg,Sturm Graz vs. RB Salzburg 1:1,2012-2013
1,0,Alois Höller,81,SV Mattersburg,SV Mattersburg vs. 1. Wiener Neustädter SC 1:0,2012-2013
0,1,Philipp Hosiner,9,Austria Wien,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
1,1,Christian Falk,19,Wolfsberger AC,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
1,2,Philipp Hosiner,33,Austria Wien,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
2,2,De Paula,39,Wolfsberger AC,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
3,2,Jacobo,57,Wolfsberger AC,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
3,3,Fabian Koch,65,Austria Wien,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
3,4,Philipp Hosiner,70,Austria Wien,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
3,5,Alexander Gorgon,72,Austria Wien,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
3,6,Emir Dilaver,90,Austria Wien,Wolfsberger AC vs. Austria Wien 3:6,2012-2013
0,1,Mario Sonnleitner,43,FC Wacker Innsbruck,Rapid Wien vs. FC Wacker Innsbruck 2:1,2012-2013
1,1,Deni Alar,44,Rapid Wien,Rapid Wien vs. FC Wacker Innsbruck 2:1,2012-2013
2,1,Terrence Boyd,51,Rapid Wien,Rapid Wien vs. FC Wacker Innsbruck 2:1,2012-2013
1,0,Dario Tadić,45,1. Wiener Neustädter SC,1. Wiener Neustädter SC vs. Rapid Wien 1:0,2012-2013
1,0,Sadio Mané,16,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
2,0,Georg Teigl,24,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
3,0,Valon Berisha,58,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
4,0,Sadio Mané,59,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
5,0,Stefan Hierländer,67,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
6,0,Jonathan Soriano,72,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
7,0,Sadio Mané,90,RB Salzburg,RB Salzburg vs. SV Mattersburg 7:0,2012-2013
1,0,Roman Wallner,21,FC Wacker Innsbruck,FC Wacker Innsbruck vs. FC Admira Wacker 3:1,2012-2013
2,0,Thomas Bergmann,37,FC Wacker Innsbruck,FC Wacker Innsbruck vs. FC Admira Wacker 3:1,2012-2013
3,0,Roman Wallner,56,FC Wacker Innsbruck,FC Wacker Innsbruck vs. FC Admira Wacker 3:1,2012-2013
3,1,Maximilian Sax,68,FC Admira Wacker,FC Wacker Innsbruck vs. FC Admira Wacker 3:1,2012-2013
1,0,Philipp Hosiner,49,Austria Wien,Austria Wien vs. Sturm Graz 3:1,2012-2013
1,1,Rubin Okotie,55,Sturm Graz,Austria Wien vs. Sturm Graz 3:1,2012-2013
2,1,Markus Suttner,67,Austria Wien,Austria Wien vs. Sturm Graz 3:1,2012-2013
3,1,Marko Stanković,89,Austria Wien,Austria Wien vs. Sturm Graz 3:1,2012-2013
1,0,Robert Žulj,58,SV Ried,SV Ried vs. Wolfsberger AC 1:1,2012-2013
1,1,Mihret Topčagić,83,Wolfsberger AC,SV Ried vs. Wolfsberger AC 1:1,2012-2013
1,0,Jan Marc Riegler,10,SV Ried,SV Ried vs. FC Wacker Innsbruck 3:0,2012-2013
2,0,Jan Marc Riegler,45,SV Ried,SV Ried vs. FC Wacker Innsbruck 3:0,2012-2013
3,0,Clemens Walch,90,SV Ried,SV Ried vs. FC Wacker Innsbruck 3:0,2012-2013
NA,NA,NA,NA,NA,SV Mattersburg vs. Sturm Graz 0:0,2012-2013
1,0,Issiaka Ouédraogo,38,FC Admira Wacker,FC Admira Wacker vs. 1. Wiener Neustädter SC 1:2,2012-2013
1,1,Peter Hlinka,48,1. Wiener Neustädter SC,FC Admira Wacker vs. 1. Wiener Neustädter SC 1:2,2012-2013
1,2,Dario Tadić,51,1. Wiener Neustädter SC,FC Admira Wacker vs. 1. Wiener Neustädter SC 1:2,2012-2013
1,0,Christopher Trimmel,20,Rapid Wien,Rapid Wien vs. Austria Wien 1:2,2012-2013
1,1,Philipp Hosiner,27,Austria Wien,Rapid Wien vs. Austria Wien 1:2,2012-2013
1,2,Philipp Hosiner,54,Austria Wien,Rapid Wien vs. Austria Wien 1:2,2012-2013
1,0,Rivera,26,Wolfsberger AC,Wolfsberger AC vs. RB Salzburg 1:1,2012-2013
1,1,Franz Schiemer,72,RB Salzburg,Wolfsberger AC vs. RB Salzburg 1:1,2012-2013
1,0,Michael Novak,49,FC Wacker Innsbruck,FC Wacker Innsbruck vs. SV Mattersburg 2:0,2012-2013
2,0,Christopher Wernitznig,57,FC Wacker Innsbruck,FC Wacker Innsbruck vs. SV Mattersburg 2:0,2012-2013
NA,NA,NA,NA,NA,1. Wiener Neustädter SC vs. SV Ried 0:0,2012-2013
0,1,Mihret Topčagić,9,Wolfsberger AC,Sturm Graz vs. Wolfsberger AC 1:3,2012-2013
0,2,Michael Liendl,58,Wolfsberger AC,Sturm Graz vs. Wolfsberger AC 1:3,2012-2013
1,2,Nikola Vujadinović,67,Sturm Graz,Sturm Graz vs. Wolfsberger AC 1:3,2012-2013
1,3,Manuel Kerhe,90,Wolfsberger AC,Sturm Graz vs. Wolfsberger AC 1:3,2012-2013
1,0,Alexander Gorgon,30,Austria Wien,Austria Wien vs. FC Admira Wacker 4:0,2012-2013
2,0,Emir Dilaver,80,Austria Wien,Austria Wien vs. FC Admira Wacker 4:0,2012-2013
3,0,Roman Kienast,89,Austria Wien,Austria Wien vs. FC Admira Wacker 4:0,2012-2013
4,0,Roman Kienast,90,Austria Wien,Austria Wien vs. FC Admira Wacker 4:0,2012-2013
1,0,Kevin Kampl,1,RB Salzburg,RB Salzburg vs. Rapid Wien 3:3,2012-2013
1,1,Terrence Boyd,48,Rapid Wien,RB Salzburg vs. Rapid Wien 3:3,2012-2013
2,1,Jonathan Soriano,69,RB Salzburg,RB Salzburg vs. Rapid Wien 3:3,2012-2013
2,2,Guido Burgstaller,82,Rapid Wien,RB Salzburg vs. Rapid Wien 3:3,2012-2013
3,2,Martin Hinteregger,86,RB Salzburg,RB Salzburg vs. Rapid Wien 3:3,2012-2013
3,3,Marcel Sabitzer,90,Rapid Wien,RB Salzburg vs. Rapid Wien 3:3,2012-2013
0,1,Alexander Grünwald,6,Austria Wien,SV Ried vs. Austria Wien 1:3,2012-2013
1,1,Thomas Reifeltshammer,45,SV Ried,SV Ried vs. Austria Wien 1:3,2012-2013
1,2,Tomáš Jun,68,Austria Wien,SV Ried vs. Austria Wien 1:3,2012-2013
1,3,Roman Kienast,79,Austria Wien,SV Ried vs. Austria Wien 1:3,2012-2013
1,0,Branko Bošković,29,Rapid Wien,Rapid Wien vs. Sturm Graz 1:1,2012-2013
1,1,Nikola Vujadinović,60,Sturm Graz,Rapid Wien vs. Sturm Graz 1:1,2012-2013
1,0,Daniel Schütz,8,FC Wacker Innsbruck,FC Wacker Innsbruck vs. 1. Wiener Neustädter SC 1:0,2012-2013
1,0,Dario Baldauf,66,Wolfsberger AC,Wolfsberger AC vs. SV Mattersburg 1:0,2012-2013
0,1,Christoph Leitgeb,16,RB Salzburg,FC Admira Wacker vs. RB Salzburg 1:1,2012-2013
1,1,Tito,44,FC Admira Wacker,FC Admira Wacker vs. RB Salzburg 1:1,2012-2013
0,1,Issiaka Ouédraogo,69,FC Admira Wacker,Sturm Graz vs. FC Admira Wacker 1:2,2012-2013
0,2,Stefan Schwab,75,FC Admira Wacker,Sturm Graz vs. FC Admira Wacker 1:2,2012-2013
1,2,David Schloffer,78,Sturm Graz,Sturm Graz vs. FC Admira Wacker 1:2,2012-2013
0,1,Arvedin Terzić,19,1. Wiener Neustädter SC,RB Salzburg vs. 1. Wiener Neustädter SC 3:1,2012-2013
1,1,Jonathan Soriano,44,RB Salzburg,RB Salzburg vs. 1. Wiener Neustädter SC 3:1,2012-2013
2,1,Jonathan Soriano,48,RB Salzburg,RB Salzburg vs. 1. Wiener Neustädter SC 3:1,2012-2013
3,1,Alan Carvalho,55,RB Salzburg,RB Salzburg vs. 1. Wiener Neustädter SC 3:1,2012-2013
1,0,Fabian Koch,26,Austria Wien,Austria Wien vs. FC Wacker Innsbruck 4:0,2012-2013
2,0,Marco Kofler,29,Austria Wien,Austria Wien vs. FC Wacker Innsbruck 4:0,2012-2013
3,0,Philipp Hosiner,75,Austria Wien,Austria Wien vs. FC Wacker Innsbruck 4:0,2012-2013
4,0,Philipp Hosiner,78,Austria Wien,Austria Wien vs. FC Wacker Innsbruck 4:0,2012-2013
1,0,Manuel Seidl,35,SV Mattersburg,SV Mattersburg vs. SV Ried 1:0,2012-2013
0,1,Guido Burgstaller,10,Rapid Wien,Wolfsberger AC vs. Rapid Wien 2:1,2012-2013
1,1,Mihret Topčagić,16,Wolfsberger AC,Wolfsberger AC vs. Rapid Wien 2:1,2012-2013
2,1,Christian Thonhofer,35,Wolfsberger AC,Wolfsberger AC vs. Rapid Wien 2:1,2012-2013
NA,NA,NA,NA,NA,1. Wiener Neustädter SC vs. Austria Wien 0:0,2012-2013
0,1,David Schloffer,56,Sturm Graz,SV Ried vs. Sturm Graz 1:2,2012-2013
1,1,Toni Vastić,70,SV Ried,SV Ried vs. Sturm Graz 1:2,2012-2013
1,2,Richard Sukuta-Pasu,85,Sturm Graz,SV Ried vs. Sturm Graz 1:2,2012-2013
0,1,Patrick Bürger,20,SV Mattersburg,Rapid Wien vs. SV Mattersburg 2:2,2012-2013
0,2,Christian Gartner,50,SV Mattersburg,Rapid Wien vs. SV Mattersburg 2:2,2012-2013
1,2,Terrence Boyd,60,Rapid Wien,Rapid Wien vs. SV Mattersburg 2:2,2012-2013
2,2,Deni Alar,67,Rapid Wien,Rapid Wien vs. SV Mattersburg 2:2,2012-2013
0,1,Rivera,75,Wolfsberger AC,FC Admira Wacker vs. Wolfsberger AC 0:1,2012-2013
1,0,Roman Wallner,3,FC Wacker Innsbruck,FC Wacker Innsbruck vs. RB Salzburg 2:3,2012-2013
2,0,Daniel Schütz,40,FC Wacker Innsbruck,FC Wacker Innsbruck vs. RB Salzburg 2:3,2012-2013
2,1,Georg Teigl,65,RB Salzburg,FC Wacker Innsbruck vs. RB Salzburg 2:3,2012-2013
2,2,Jonathan Soriano,74,RB Salzburg,FC Wacker Innsbruck vs. RB Salzburg 2:3,2012-2013
2,3,Sadio Mané,90,RB Salzburg,FC Wacker Innsbruck vs. RB Salzburg 2:3,2012-2013
1,0,Harald Pichler,53,Rapid Wien,Rapid Wien vs. FC Admira Wacker 1:1,2012-2013
1,1,Issiaka Ouédraogo,57,FC Admira Wacker,Rapid Wien vs. FC Admira Wacker 1:1,2012-2013
1,0,Jürgen Säumel,21,Sturm Graz,Sturm Graz vs. FC Wacker Innsbruck 3:2,2012-2013
2,0,Jürgen Säumel,67,Sturm Graz,Sturm Graz vs. FC Wacker Innsbruck 3:2,2012-2013
2,1,Roman Wallner,79,FC Wacker Innsbruck,Sturm Graz vs. FC Wacker Innsbruck 3:2,2012-2013
3,1,Imre Szabics,81,Sturm Graz,Sturm Graz vs. FC Wacker Innsbruck 3:2,2012-2013
3,2,Christian Schilling,90,FC Wacker Innsbruck,Sturm Graz vs. FC Wacker Innsbruck 3:2,2012-2013
0,1,Marco Meilinger,22,SV Ried,RB Salzburg vs. SV Ried 2:2,2012-2013
1,1,Jonathan Soriano,42,RB Salzburg,RB Salzburg vs. SV Ried 2:2,2012-2013
1,2,Marco Meilinger,52,SV Ried,RB Salzburg vs. SV Ried 2:2,2012-2013
2,2,Martin Hinteregger,81,RB Salzburg,RB Salzburg vs. SV Ried 2:2,2012-2013
1,0,Jacobo,2,Wolfsberger AC,Wolfsberger AC vs. 1. Wiener Neustädter SC 1:1,2012-2013
1,1,Christian Ramsebner,88,1. Wiener Neustädter SC,Wolfsberger AC vs. 1. Wiener Neustädter SC 1:1,2012-2013
0,1,Alexander Gorgon,16,Austria Wien,SV Mattersburg vs. Austria Wien 0:4,2012-2013
0,2,Alexander Grünwald,38,Austria Wien,SV Mattersburg vs. Austria Wien 0:4,2012-2013
0,3,Philipp Hosiner,71,Austria Wien,SV Mattersburg vs. Austria Wien 0:4,2012-2013
0,4,Philipp Hosiner,82,Austria Wien,SV Mattersburg vs. Austria Wien 0:4,2012-2013
1,0,Stefan Schwab,32,FC Admira Wacker,FC Admira Wacker vs. SV Mattersburg 1:0,2012-2013
1,0,René Gartler,5,SV Ried,SV Ried vs. Rapid Wien 3:2,2012-2013
1,1,Deni Alar,9,Rapid Wien,SV Ried vs. Rapid Wien 3:2,2012-2013
2,1,Marco Meilinger,45,SV Ried,SV Ried vs. Rapid Wien 3:2,2012-2013
3,1,Nacho Rodríguez,53,SV Ried,SV Ried vs. Rapid Wien 3:2,2012-2013
3,2,Deni Alar,90,Rapid Wien,SV Ried vs. Rapid Wien 3:2,2012-2013
1,0,Daniel Offenbacher,62,1. Wiener Neustädter SC,1. Wiener Neustädter SC vs. Sturm Graz 1:0,2012-2013
0,1,Mihret Topčagić,3,Wolfsberger AC,FC Wacker Innsbruck vs. Wolfsberger AC 2:3,2012-2013
0,2,Mihret Topčagić,21,Wolfsberger AC,FC Wacker Innsbruck vs. Wolfsberger AC 2:3,2012-2013
1,2,Christopher Wernitznig,28,FC Wacker Innsbruck,FC Wacker Innsbruck vs. Wolfsberger AC 2:3,2012-2013
1,3,Jacobo,55,Wolfsberger AC,FC Wacker Innsbruck vs. Wolfsberger AC 2:3,2012-2013
2,3,Tomáš Abrahám,65,FC Wacker Innsbruck,FC Wacker Innsbruck vs. Wolfsberger AC 2:3,2012-2013
1,0,Alexander Grünwald,37,Austria Wien,Austria Wien vs. RB Salzburg 1:1,2012-2013
1,1,Kevin Kampl,61,RB Salzburg,Austria Wien vs. RB Salzburg 1:1,2012-2013
0,1,Terrence Boyd,66,Rapid Wien,FC Wacker Innsbruck vs. Rapid Wien 1:1,2012-2013
1,1,Julius Perstaller,82,FC Wacker Innsbruck,FC Wacker Innsbruck vs. Rapid Wien 1:1,2012-2013
NA,NA,NA,NA,NA,1. Wiener Neustädter SC vs. SV Mattersburg 0:0,2012-2013
0,1,Jacobo,2,Wolfsberger AC,Austria Wien vs. Wolfsberger AC 0:4,2012-2013
0,2,Manuel Kerhe,19,Wolfsberger AC,Austria Wien vs. Wolfsberger AC 0:4,2012-2013
0,3,Jacobo,63,Wolfsberger AC,Austria Wien vs. Wolfsberger AC 0:4,2012-2013
0,4,Mihret Topčagić,88,Wolfsberger AC,Austria Wien vs. Wolfsberger AC 0:4,2012-2013
1,0,Marco Meilinger,3,SV Ried,SV Ried vs. FC Admira Wacker 4:1,2012-2013
2,0,Tito,26,SV Ried,SV Ried vs. FC Admira Wacker 4:1,2012-2013
3,0,Robert Žulj,50,SV Ried,SV Ried vs. FC Admira Wacker 4:1,2012-2013
4,0,Robert Žulj,55,SV Ried,SV Ried vs. FC Admira Wacker 4:1,2012-2013
4,1,Stefan Schwab,77,FC Admira Wacker,SV Ried vs. FC Admira Wacker 4:1,2012-2013
1,0,Jonathan Soriano,51,RB Salzburg,RB Salzburg vs. Sturm Graz 3:0,2012-2013
2,0,Jonathan Soriano,77,RB Salzburg,RB Salzburg vs. Sturm Graz 3:0,2012-2013
3,0,Sadio Mané,80,RB Salzburg,RB Salzburg vs. Sturm Graz 3:0,2012-2013
1,0,Jacobo,47,Wolfsberger AC,Wolfsberger AC vs. SV Ried 1:3,2012-2013
1,1,Robert Žulj,62,SV Ried,Wolfsberger AC vs. SV Ried 1:3,2012-2013
1,2,Anel Hadžić,90,SV Ried,Wolfsberger AC vs. SV Ried 1:3,2012-2013
1,3,Markus Grössinger,90,SV Ried,Wolfsberger AC vs. SV Ried 1:3,2012-2013
1,0,Markus Katzer,49,Rapid Wien,Rapid Wien vs. 1. Wiener Neustädter SC 2:0,2012-2013
2,0,Deni Alar,57,Rapid Wien,Rapid Wien vs. 1. Wiener Neustädter SC 2:0,2012-2013
1,0,Alois Höller,51,SV Mattersburg,SV Mattersburg vs. RB Salzburg 1:2,2012-2013
1,1,Sadio Mané,72,RB Salzburg,SV Mattersburg vs. RB Salzburg 1:2,2012-2013
1,2,Jonathan Soriano,75,RB Salzburg,SV Mattersburg vs. RB Salzburg 1:2,2012-2013
0,1,Lukas Hinterseer,3,FC Wacker Innsbruck,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
1,1,Christoph Schösswendter,9,FC Admira Wacker,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
2,1,Dani Segovia,37,FC Admira Wacker,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
2,2,Daniel Schütz,46,FC Wacker Innsbruck,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
3,2,Richard Windbichler,59,FC Admira Wacker,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
4,2,Dani Segovia,62,FC Admira Wacker,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
4,3,Julius Perstaller,90,FC Wacker Innsbruck,FC Admira Wacker vs. FC Wacker Innsbruck 4:3,2012-2013
1,0,Richard Sukuta-Pasu,43,Sturm Graz,Sturm Graz vs. Austria Wien 1:1,2012-2013
1,1,Alexander Grünwald,66,Austria Wien,Sturm Graz vs. Austria Wien 1:1,2012-2013
1,0,Michael Madl,39,Sturm Graz,Sturm Graz vs. SV Mattersburg 2:2,2012-2013
1,1,Alexander Pöllhuber,65,SV Mattersburg,Sturm Graz vs. SV Mattersburg 2:2,2012-2013
1,2,Patrick Bürger,83,SV Mattersburg,Sturm Graz vs. SV Mattersburg 2:2,2012-2013
2,2,Richard Sukuta-Pasu,90,Sturm Graz,Sturm Graz vs. SV Mattersburg 2:2,2012-2013
1,0,Lukas Hinterseer,36,FC Wacker Innsbruck,FC Wacker Innsbruck vs. SV Ried 2:0,2012-2013
2,0,Christopher Wernitznig,76,FC Wacker Innsbruck,FC Wacker Innsbruck vs. SV Ried 2:0,2012-2013
0,1,De Paula,10,Wolfsberger AC,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
1,1,Alan Carvalho,17,RB Salzburg,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
2,1,Alan Carvalho,33,RB Salzburg,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
2,2,Roland Putsche,37,Wolfsberger AC,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
3,2,Jonathan Soriano,50,RB Salzburg,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
4,2,Alan Carvalho,58,RB Salzburg,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
5,2,Jonathan Soriano,76,RB Salzburg,RB Salzburg vs. Wolfsberger AC 6:2,2012-2013
