scoring_player,scoring_team,time,GH,GA,game,date,season
Craig Ireland,Motherwell FC,12,1,0,Motherwell FC vs. Dunfermline Athletic 2:3,1996-12-21,1996-1997
Marc Millar,Dunfermline Athletic,15,1,1,Motherwell FC vs. Dunfermline Athletic 2:3,1996-12-21,1996-1997
Tommy Coyne,Motherwell FC,29,2,1,Motherwell FC vs. Dunfermline Athletic 2:3,1996-12-21,1996-1997
Andy Smith,Dunfermline Athletic,56,2,2,Motherwell FC vs. Dunfermline Athletic 2:3,1996-12-21,1996-1997
Andy Smith,Dunfermline Athletic,75,2,3,Motherwell FC vs. Dunfermline Athletic 2:3,1996-12-21,1996-1997
Alex Burke,Kilmarnock FC,11,1,0,Kilmarnock FC vs. Aberdeen FC 3:0,1996-12-21,1996-1997
Alex Burke,Kilmarnock FC,58,2,0,Kilmarnock FC vs. Aberdeen FC 3:0,1996-12-21,1996-1997
Mark Roberts,Kilmarnock FC,89,3,0,Kilmarnock FC vs. Aberdeen FC 3:0,1996-12-21,1996-1997
David Robertson,Rangers FC,23,0,1,Heart of Midlothian vs. Rangers FC 1:4,1996-12-21,1996-1997
Brian Laudrup,Rangers FC,48,0,2,Heart of Midlothian vs. Rangers FC 1:4,1996-12-21,1996-1997
John Robertson,Heart of Midlothian,57,1,2,Heart of Midlothian vs. Rangers FC 1:4,1996-12-21,1996-1997
Jörg Albertz,Rangers FC,67,1,3,Heart of Midlothian vs. Rangers FC 1:4,1996-12-21,1996-1997
Paul Gascoigne,Rangers FC,84,1,4,Heart of Midlothian vs. Rangers FC 1:4,1996-12-21,1996-1997
Phil O'Donnell,Celtic FC,39,1,0,Celtic FC vs. Dundee United 1:0,1996-12-21,1996-1997
Richard Gough,Rangers FC,29,1,0,Rangers FC vs. Raith Rovers 4:0,1996-12-26,1996-1997
Paul Gascoigne,Rangers FC,36,2,0,Rangers FC vs. Raith Rovers 4:0,1996-12-26,1996-1997
Jörg Albertz,Rangers FC,47,3,0,Rangers FC vs. Raith Rovers 4:0,1996-12-26,1996-1997
Ally McCoist,Rangers FC,80,4,0,Rangers FC vs. Raith Rovers 4:0,1996-12-26,1996-1997
Jim McIntyre,Kilmarnock FC,42,0,1,Hibernian FC vs. Kilmarnock FC 0:1,1996-12-26,1996-1997
Derek Fleming,Dunfermline Athletic,25,1,0,Dunfermline Athletic vs. Heart of Midlothian 2:3,1996-12-26,1996-1997
Colin Miller,Heart of Midlothian,57,1,1,Dunfermline Athletic vs. Heart of Midlothian 2:3,1996-12-26,1996-1997
Allan Moore,Dunfermline Athletic,68,2,1,Dunfermline Athletic vs. Heart of Midlothian 2:3,1996-12-26,1996-1997
John Robertson,Heart of Midlothian,69,2,2,Dunfermline Athletic vs. Heart of Midlothian 2:3,1996-12-26,1996-1997
Steve Fulton,Heart of Midlothian,80,2,3,Dunfermline Athletic vs. Heart of Midlothian 2:3,1996-12-26,1996-1997
Gary McSwegan,Dundee United,36,1,0,Dundee United vs. Motherwell FC 2:0,1996-12-26,1996-1997
David Hannah,Dundee United,67,2,0,Dundee United vs. Motherwell FC 2:0,1996-12-26,1996-1997
Billy Dodds,Aberdeen FC,14,1,0,Aberdeen FC vs. Celtic FC 1:2,1996-12-26,1996-1997
Cadete,Celtic FC,41,1,1,Aberdeen FC vs. Celtic FC 1:2,1996-12-26,1996-1997
Paolo Di Canio,Celtic FC,83,1,2,Aberdeen FC vs. Celtic FC 1:2,1996-12-26,1996-1997
Kjell Olofsson,Dundee United,2,0,1,Raith Rovers vs. Dundee United 0:1,1996-12-28,1996-1997
Tommy Coyne,Motherwell FC,12,0,1,Heart of Midlothian vs. Motherwell FC 4:1,1996-12-28,1996-1997
John Robertson,Heart of Midlothian,22,1,1,Heart of Midlothian vs. Motherwell FC 4:1,1996-12-28,1996-1997
David Weir,Heart of Midlothian,53,2,1,Heart of Midlothian vs. Motherwell FC 4:1,1996-12-28,1996-1997
Jim Hamilton,Heart of Midlothian,63,3,1,Heart of Midlothian vs. Motherwell FC 4:1,1996-12-28,1996-1997
John Robertson,Heart of Midlothian,75,4,1,Heart of Midlothian vs. Motherwell FC 4:1,1996-12-28,1996-1997
Gerry Britton,Dunfermline Athletic,6,0,1,Celtic FC vs. Dunfermline Athletic 4:2,1996-12-28,1996-1997
Cadete,Celtic FC,35,1,1,Celtic FC vs. Dunfermline Athletic 4:2,1996-12-28,1996-1997
Pierre van Hooijdonk,Celtic FC,38,2,1,Celtic FC vs. Dunfermline Athletic 4:2,1996-12-28,1996-1997
Cadete,Celtic FC,52,3,1,Celtic FC vs. Dunfermline Athletic 4:2,1996-12-28,1996-1997
Simon Donnelly,Celtic FC,59,4,1,Celtic FC vs. Dunfermline Athletic 4:2,1996-12-28,1996-1997
Gerry Britton,Dunfermline Athletic,68,4,2,Celtic FC vs. Dunfermline Athletic 4:2,1996-12-28,1996-1997
Darren Jackson,Hibernian FC,14,0,1,Aberdeen FC vs. Hibernian FC 1:1,1996-12-28,1996-1997
Duncan Shearer,Aberdeen FC,90,1,1,Aberdeen FC vs. Hibernian FC 1:1,1996-12-28,1996-1997
John Robertson,Heart of Midlothian,33,0,1,Hibernian FC vs. Heart of Midlothian 0:4,1997-01-01,1996-1997
Jim Hamilton,Heart of Midlothian,62,0,2,Hibernian FC vs. Heart of Midlothian 0:4,1997-01-01,1996-1997
Colin Cameron,Heart of Midlothian,65,0,3,Hibernian FC vs. Heart of Midlothian 0:4,1997-01-01,1996-1997
Jim Hamilton,Heart of Midlothian,87,0,4,Hibernian FC vs. Heart of Midlothian 0:4,1997-01-01,1996-1997
Gerry Britton,Dunfermline Athletic,55,1,0,Dunfermline Athletic vs. Raith Rovers 2:0,1997-01-01,1996-1997
Gerry Britton,Dunfermline Athletic,57,2,0,Dunfermline Athletic vs. Raith Rovers 2:0,1997-01-01,1996-1997
Robbie Winters,Dundee United,40,1,0,Dundee United vs. Aberdeen FC 4:0,1997-01-01,1996-1997
Steven Pressley,Dundee United,54,2,0,Dundee United vs. Aberdeen FC 4:0,1997-01-01,1996-1997
Steven Pressley,Dundee United,66,3,0,Dundee United vs. Aberdeen FC 4:0,1997-01-01,1996-1997
Kjell Olofsson,Dundee United,68,4,0,Dundee United vs. Aberdeen FC 4:0,1997-01-01,1996-1997
Jörg Albertz,Rangers FC,9,1,0,Rangers FC vs. Celtic FC 3:1,1997-01-02,1996-1997
Paolo Di Canio,Celtic FC,67,1,1,Rangers FC vs. Celtic FC 3:1,1997-01-02,1996-1997
Erik Andersen,Rangers FC,83,2,1,Rangers FC vs. Celtic FC 3:1,1997-01-02,1996-1997
Erik Andersen,Rangers FC,89,3,1,Rangers FC vs. Celtic FC 3:1,1997-01-02,1996-1997
Danny Lennon,Raith Rovers,1,1,0,Raith Rovers vs. Heart of Midlothian 1:2,1997-01-04,1996-1997
John Robertson,Heart of Midlothian,5,1,1,Raith Rovers vs. Heart of Midlothian 1:2,1997-01-04,1996-1997
Jim Hamilton,Heart of Midlothian,72,1,2,Raith Rovers vs. Heart of Midlothian 1:2,1997-01-04,1996-1997
Kevin Harper,Hibernian FC,7,1,0,Hibernian FC vs. Rangers FC 1:2,1997-01-04,1996-1997
Erik Andersen,Rangers FC,11,1,1,Hibernian FC vs. Rangers FC 1:2,1997-01-04,1996-1997
Jörg Albertz,Rangers FC,72,1,2,Hibernian FC vs. Rangers FC 1:2,1997-01-04,1996-1997
Maurice Malpas,Dundee United,57,1,0,Dundee United vs. Kilmarnock FC 2:0,1997-01-04,1996-1997
Ray McKinnon,Dundee United,63,2,0,Dundee United vs. Kilmarnock FC 2:0,1997-01-04,1996-1997
Paolo Di Canio,Celtic FC,29,1,0,Celtic FC vs. Motherwell FC 5:0,1997-01-04,1996-1997
Pierre van Hooijdonk,Celtic FC,41,2,0,Celtic FC vs. Motherwell FC 5:0,1997-01-04,1996-1997
Cadete,Celtic FC,75,3,0,Celtic FC vs. Motherwell FC 5:0,1997-01-04,1996-1997
Cadete,Celtic FC,86,4,0,Celtic FC vs. Motherwell FC 5:0,1997-01-04,1996-1997
Morten Wieghorst,Celtic FC,87,5,0,Celtic FC vs. Motherwell FC 5:0,1997-01-04,1996-1997
Stewart Petrie,Dunfermline Athletic,47,0,1,Aberdeen FC vs. Dunfermline Athletic 0:2,1997-01-04,1996-1997
Stewart Petrie,Dunfermline Athletic,60,0,2,Aberdeen FC vs. Dunfermline Athletic 0:2,1997-01-04,1996-1997
Cadete,Celtic FC,18,1,0,Celtic FC vs. Kilmarnock FC 6:0,1997-01-08,1996-1997
Jackie McNamara,Celtic FC,23,2,0,Celtic FC vs. Kilmarnock FC 6:0,1997-01-08,1996-1997
Cadete,Celtic FC,65,3,0,Celtic FC vs. Kilmarnock FC 6:0,1997-01-08,1996-1997
Morten Wieghorst,Celtic FC,80,4,0,Celtic FC vs. Kilmarnock FC 6:0,1997-01-08,1996-1997
Chris Hay,Celtic FC,88,5,0,Celtic FC vs. Kilmarnock FC 6:0,1997-01-08,1996-1997
Cadete,Celtic FC,90,6,0,Celtic FC vs. Kilmarnock FC 6:0,1997-01-08,1996-1997
Shaun McSkimming,Motherwell FC,20,1,0,Motherwell FC vs. Hibernian FC 2:1,1997-01-11,1996-1997
Gordon Hunter,Motherwell FC,24,2,0,Motherwell FC vs. Hibernian FC 2:1,1997-01-11,1996-1997
Andy Dow,Hibernian FC,49,2,1,Motherwell FC vs. Hibernian FC 2:1,1997-01-11,1996-1997
Kevin Twaddle,Raith Rovers,31,0,1,Kilmarnock FC vs. Raith Rovers 0:1,1997-01-11,1996-1997
Cadete,Celtic FC,28,0,1,Heart of Midlothian vs. Celtic FC 1:2,1997-01-11,1996-1997
Jim Hamilton,Heart of Midlothian,38,1,1,Heart of Midlothian vs. Celtic FC 1:2,1997-01-11,1996-1997
Cadete,Celtic FC,68,1,2,Heart of Midlothian vs. Celtic FC 1:2,1997-01-11,1996-1997
Kjell Olofsson,Dundee United,55,0,1,Dunfermline Athletic vs. Dundee United 1:3,1997-01-11,1996-1997
Kjell Olofsson,Dundee United,59,0,2,Dunfermline Athletic vs. Dundee United 1:3,1997-01-11,1996-1997
Harry Curran,Dunfermline Athletic,85,1,2,Dunfermline Athletic vs. Dundee United 1:3,1997-01-11,1996-1997
Jim McInally,Dundee United,89,1,3,Dunfermline Athletic vs. Dundee United 1:3,1997-01-11,1996-1997
Erik Andersen,Rangers FC,20,1,0,Rangers FC vs. Aberdeen FC 4:0,1997-01-12,1996-1997
Erik Andersen,Rangers FC,35,2,0,Rangers FC vs. Aberdeen FC 4:0,1997-01-12,1996-1997
Jörg Albertz,Rangers FC,59,3,0,Rangers FC vs. Aberdeen FC 4:0,1997-01-12,1996-1997
Brian Laudrup,Rangers FC,86,4,0,Rangers FC vs. Aberdeen FC 4:0,1997-01-12,1996-1997
Søren Andersen,Raith Rovers,13,1,0,Raith Rovers vs. Celtic FC 1:2,1997-01-14,1996-1997
Cadete,Celtic FC,73,1,1,Raith Rovers vs. Celtic FC 1:2,1997-01-14,1996-1997
Chris Hay,Celtic FC,88,1,2,Raith Rovers vs. Celtic FC 1:2,1997-01-14,1996-1997
Colin McKee,Kilmarnock FC,46,1,0,Kilmarnock FC vs. Rangers FC 1:1,1997-01-15,1996-1997
Paul Gascoigne,Rangers FC,77,1,1,Kilmarnock FC vs. Rangers FC 1:1,1997-01-15,1996-1997
Søren Andersen,Raith Rovers,16,1,0,Raith Rovers vs. Aberdeen FC 2:2,1997-01-18,1996-1997
David Rowson,Aberdeen FC,26,1,1,Raith Rovers vs. Aberdeen FC 2:2,1997-01-18,1996-1997
Joe Miller,Aberdeen FC,46,1,2,Raith Rovers vs. Aberdeen FC 2:2,1997-01-18,1996-1997
Danny Lennon,Raith Rovers,85,2,2,Raith Rovers vs. Aberdeen FC 2:2,1997-01-18,1996-1997
Jörg Albertz,Rangers FC,20,0,1,Motherwell FC vs. Rangers FC 1:3,1997-01-18,1996-1997
Brian Laudrup,Rangers FC,60,0,2,Motherwell FC vs. Rangers FC 1:3,1997-01-18,1996-1997
Owen Coyle,Motherwell FC,68,1,2,Motherwell FC vs. Rangers FC 1:3,1997-01-18,1996-1997
Paul Gascoigne,Rangers FC,88,1,3,Motherwell FC vs. Rangers FC 1:3,1997-01-18,1996-1997
Paul Wright,Kilmarnock FC,55,1,0,Kilmarnock FC vs. Dunfermline Athletic 2:1,1997-01-18,1996-1997
Andy Smith,Dunfermline Athletic,81,1,1,Kilmarnock FC vs. Dunfermline Athletic 2:1,1997-01-18,1996-1997
Paul Wright,Kilmarnock FC,87,2,1,Kilmarnock FC vs. Dunfermline Athletic 2:1,1997-01-18,1996-1997
Kjell Olofsson,Dundee United,14,0,1,Heart of Midlothian vs. Dundee United 1:2,1997-01-18,1996-1997
John Robertson,Heart of Midlothian,23,1,1,Heart of Midlothian vs. Dundee United 1:2,1997-01-18,1996-1997
Ray McKinnon,Dundee United,82,1,2,Heart of Midlothian vs. Dundee United 1:2,1997-01-18,1996-1997
Pierre van Hooijdonk,Celtic FC,21,1,0,Celtic FC vs. Hibernian FC 4:1,1997-01-18,1996-1997
Brian McLaughlin,Celtic FC,42,2,0,Celtic FC vs. Hibernian FC 4:1,1997-01-18,1996-1997
Pierre van Hooijdonk,Celtic FC,48,3,0,Celtic FC vs. Hibernian FC 4:1,1997-01-18,1996-1997
Kevin Harper,Hibernian FC,63,3,1,Celtic FC vs. Hibernian FC 4:1,1997-01-18,1996-1997
Cadete,Celtic FC,68,4,1,Celtic FC vs. Hibernian FC 4:1,1997-01-18,1996-1997
Owen Coyle,Motherwell FC,3,1,0,Motherwell FC vs. Kilmarnock FC 2:0,1997-01-21,1996-1997
Owen Coyle,Motherwell FC,38,2,0,Motherwell FC vs. Kilmarnock FC 2:0,1997-01-21,1996-1997
Paul McStay,Celtic FC,36,0,1,Dunfermline Athletic vs. Celtic FC 0:2,1997-01-29,1996-1997
Cadete,Celtic FC,40,0,2,Dunfermline Athletic vs. Celtic FC 0:2,1997-01-29,1996-1997
David Kirkwood,Hibernian FC,13,1,0,Hibernian FC vs. Raith Rovers 1:1,1997-02-01,1996-1997
Danny Lennon,Raith Rovers,69,1,1,Hibernian FC vs. Raith Rovers 1:1,1997-02-01,1996-1997
Marc Millar,Dunfermline Athletic,11,1,0,Dunfermline Athletic vs. Motherwell FC 3:1,1997-02-01,1996-1997
Mitchell van der Gaag,Motherwell FC,17,1,1,Dunfermline Athletic vs. Motherwell FC 3:1,1997-02-01,1996-1997
Andy Tod,Dunfermline Athletic,26,2,1,Dunfermline Athletic vs. Motherwell FC 3:1,1997-02-01,1996-1997
Gerry Britton,Dunfermline Athletic,76,3,1,Dunfermline Athletic vs. Motherwell FC 3:1,1997-02-01,1996-1997
Gary McSwegan,Dundee United,89,1,0,Dundee United vs. Celtic FC 1:0,1997-02-01,1996-1997
Dean Windass,Aberdeen FC,20,1,0,Aberdeen FC vs. Kilmarnock FC 2:1,1997-02-01,1996-1997
Dean Windass,Aberdeen FC,24,2,0,Aberdeen FC vs. Kilmarnock FC 2:1,1997-02-01,1996-1997
Jim McIntyre,Kilmarnock FC,49,2,1,Aberdeen FC vs. Kilmarnock FC 2:1,1997-02-01,1996-1997
Paolo Di Canio,Celtic FC,47,1,0,Celtic FC vs. Raith Rovers 2:0,1997-02-06,1996-1997
Cadete,Celtic FC,80,2,0,Celtic FC vs. Raith Rovers 2:0,1997-02-06,1996-1997
Billy Dodds,Aberdeen FC,11,0,1,Motherwell FC vs. Aberdeen FC 2:2,1997-02-08,1996-1997
Brian Martin,Aberdeen FC,33,0,2,Motherwell FC vs. Aberdeen FC 2:2,1997-02-08,1996-1997
Willie Falconer,Motherwell FC,48,1,2,Motherwell FC vs. Aberdeen FC 2:2,1997-02-08,1996-1997
Alex Burns,Motherwell FC,54,2,2,Motherwell FC vs. Aberdeen FC 2:2,1997-02-08,1996-1997
Paul Ritchie,Heart of Midlothian,22,1,0,Heart of Midlothian vs. Kilmarnock FC 2:0,1997-02-08,1996-1997
Neil McCann,Heart of Midlothian,71,2,0,Heart of Midlothian vs. Kilmarnock FC 2:0,1997-02-08,1996-1997
Gordon Durie,Rangers FC,35,0,1,Dunfermline Athletic vs. Rangers FC 0:3,1997-02-08,1996-1997
Jörg Albertz,Rangers FC,63,0,2,Dunfermline Athletic vs. Rangers FC 0:3,1997-02-08,1996-1997
Brian Laudrup,Rangers FC,71,0,3,Dunfermline Athletic vs. Rangers FC 0:3,1997-02-08,1996-1997
Owen Coyle,Motherwell FC,27,0,1,Raith Rovers vs. Motherwell FC 1:5,1997-02-18,1996-1997
Mitchell van der Gaag,Motherwell FC,40,0,2,Raith Rovers vs. Motherwell FC 1:5,1997-02-18,1996-1997
Tommy Coyne,Motherwell FC,48,0,3,Raith Rovers vs. Motherwell FC 1:5,1997-02-18,1996-1997
Tommy Coyne,Motherwell FC,54,0,4,Raith Rovers vs. Motherwell FC 1:5,1997-02-18,1996-1997
Peter Duffield,Raith Rovers,79,1,4,Raith Rovers vs. Motherwell FC 1:5,1997-02-18,1996-1997
Eddie May,Motherwell FC,81,1,5,Raith Rovers vs. Motherwell FC 1:5,1997-02-18,1996-1997
Cadete,Celtic FC,10,0,1,Motherwell FC vs. Celtic FC 0:1,1997-02-22,1996-1997
Maurice Malpas,Kilmarnock FC,3,1,0,Kilmarnock FC vs. Dundee United 2:3,1997-02-22,1996-1997
Ray McKinnon,Dundee United,45,1,1,Kilmarnock FC vs. Dundee United 2:3,1997-02-22,1996-1997
Ray McKinnon,Dundee United,66,1,2,Kilmarnock FC vs. Dundee United 2:3,1997-02-22,1996-1997
Paul Wright,Kilmarnock FC,69,2,2,Kilmarnock FC vs. Dundee United 2:3,1997-02-22,1996-1997
Ray McKinnon,Dundee United,75,2,3,Kilmarnock FC vs. Dundee United 2:3,1997-02-22,1996-1997
David Craig,Raith Rovers,4,0,1,Heart of Midlothian vs. Raith Rovers 3:2,1997-02-22,1996-1997
David Weir,Heart of Midlothian,24,1,1,Heart of Midlothian vs. Raith Rovers 3:2,1997-02-22,1996-1997
Neil McCann,Heart of Midlothian,35,2,1,Heart of Midlothian vs. Raith Rovers 3:2,1997-02-22,1996-1997
Neil McCann,Heart of Midlothian,37,3,1,Heart of Midlothian vs. Raith Rovers 3:2,1997-02-22,1996-1997
Janne-Pekka Mäkelä,Raith Rovers,41,3,2,Heart of Midlothian vs. Raith Rovers 3:2,1997-02-22,1996-1997
Stewart Petrie,Dunfermline Athletic,42,1,0,Dunfermline Athletic vs. Aberdeen FC 3:0,1997-02-22,1996-1997
Gerry Britton,Dunfermline Athletic,45,2,0,Dunfermline Athletic vs. Aberdeen FC 3:0,1997-02-22,1996-1997
Andy Smith,Dunfermline Athletic,90,3,0,Dunfermline Athletic vs. Aberdeen FC 3:0,1997-02-22,1996-1997
Richard Gough,Rangers FC,3,1,0,Rangers FC vs. Hibernian FC 3:1,1997-02-23,1996-1997
Jörg Albertz,Rangers FC,49,2,0,Rangers FC vs. Hibernian FC 3:1,1997-02-23,1996-1997
Shaun Dennis,Hibernian FC,54,2,1,Rangers FC vs. Hibernian FC 3:1,1997-02-23,1996-1997
Brian Laudrup,Rangers FC,68,3,1,Rangers FC vs. Hibernian FC 3:1,1997-02-23,1996-1997
Keith Wright,Hibernian FC,51,1,0,Hibernian FC vs. Motherwell FC 1:1,1997-03-01,1996-1997
Tommy Coyne,Motherwell FC,64,1,1,Hibernian FC vs. Motherwell FC 1:1,1997-03-01,1996-1997
Andy McLaren,Dundee United,38,1,0,Dundee United vs. Dunfermline Athletic 2:1,1997-03-01,1996-1997
Derek Fleming,Dunfermline Athletic,61,1,1,Dundee United vs. Dunfermline Athletic 2:1,1997-03-01,1996-1997
Kjell Olofsson,Dundee United,90,2,1,Dundee United vs. Dunfermline Athletic 2:1,1997-03-01,1996-1997
Cadete,Celtic FC,28,1,0,Celtic FC vs. Heart of Midlothian 2:0,1997-03-01,1996-1997
Paolo Di Canio,Celtic FC,61,2,0,Celtic FC vs. Heart of Midlothian 2:0,1997-03-01,1996-1997
Brian Laudrup,Rangers FC,5,0,1,Aberdeen FC vs. Rangers FC 2:2,1997-03-01,1996-1997
Antoine Kombouaré,Aberdeen FC,35,1,1,Aberdeen FC vs. Rangers FC 2:2,1997-03-01,1996-1997
Andy Goram,Aberdeen FC,57,2,1,Aberdeen FC vs. Rangers FC 2:2,1997-03-01,1996-1997
Craig Moore,Rangers FC,63,2,2,Aberdeen FC vs. Rangers FC 2:2,1997-03-01,1996-1997
Søren Andersen,Raith Rovers,10,1,0,Raith Rovers vs. Kilmarnock FC 2:1,1997-03-05,1996-1997
David Kirkwood,Raith Rovers,60,2,0,Raith Rovers vs. Kilmarnock FC 2:1,1997-03-05,1996-1997
Jim McIntyre,Kilmarnock FC,86,2,1,Raith Rovers vs. Kilmarnock FC 2:1,1997-03-05,1996-1997
Keith Wright,Hibernian FC,11,1,0,Hibernian FC vs. Dunfermline Athletic 1:0,1997-03-08,1996-1997
Paul Wright,Kilmarnock FC,24,1,0,Kilmarnock FC vs. Celtic FC 2:0,1997-03-11,1996-1997
Alex Burke,Kilmarnock FC,74,2,0,Kilmarnock FC vs. Celtic FC 2:0,1997-03-11,1996-1997
Robbie Winters,Dundee United,29,0,1,Rangers FC vs. Dundee United 0:2,1997-03-12,1996-1997
Kjell Olofsson,Dundee United,47,0,2,Rangers FC vs. Dundee United 0:2,1997-03-12,1996-1997
Andy Smith,Dunfermline Athletic,29,0,1,Raith Rovers vs. Dunfermline Athletic 0:1,1997-03-15,1996-1997
Paul Wright,Kilmarnock FC,77,1,0,Kilmarnock FC vs. Motherwell FC 1:0,1997-03-15,1996-1997
Neil McCann,Heart of Midlothian,82,1,0,Heart of Midlothian vs. Hibernian FC 1:0,1997-03-15,1996-1997
Dean Windass,Aberdeen FC,35,1,0,Aberdeen FC vs. Dundee United 1:1,1997-03-15,1996-1997
Kjell Olofsson,Dundee United,69,1,1,Aberdeen FC vs. Dundee United 1:1,1997-03-15,1996-1997
Brian Laudrup,Rangers FC,45,0,1,Celtic FC vs. Rangers FC 0:1,1997-03-16,1996-1997
Jim McIntyre,Kilmarnock FC,38,0,1,Rangers FC vs. Kilmarnock FC 1:2,1997-03-22,1996-1997
Gordon Durie,Rangers FC,53,1,1,Rangers FC vs. Kilmarnock FC 1:2,1997-03-22,1996-1997
Paul Wright,Kilmarnock FC,81,1,2,Rangers FC vs. Kilmarnock FC 1:2,1997-03-22,1996-1997
Stéphane Paille,Heart of Midlothian,12,0,1,Motherwell FC vs. Heart of Midlothian 0:1,1997-03-22,1996-1997
Pat McGinlay,Hibernian FC,6,1,0,Hibernian FC vs. Aberdeen FC 3:1,1997-03-22,1996-1997
Michael Craig,Aberdeen FC,53,1,1,Hibernian FC vs. Aberdeen FC 3:1,1997-03-22,1996-1997
Pat McGinlay,Hibernian FC,57,2,1,Hibernian FC vs. Aberdeen FC 3:1,1997-03-22,1996-1997
Paul Tosh,Hibernian FC,72,3,1,Hibernian FC vs. Aberdeen FC 3:1,1997-03-22,1996-1997
Gerry Britton,Dunfermline Athletic,16,1,0,Dunfermline Athletic vs. Celtic FC 2:2,1997-03-22,1996-1997
Harry Curran,Dunfermline Athletic,29,2,0,Dunfermline Athletic vs. Celtic FC 2:2,1997-03-22,1996-1997
Phil O'Donnell,Celtic FC,61,2,1,Dunfermline Athletic vs. Celtic FC 2:2,1997-03-22,1996-1997
Simon Donnelly,Celtic FC,71,2,2,Dunfermline Athletic vs. Celtic FC 2:2,1997-03-22,1996-1997
Robbie Winters,Dundee United,58,1,0,Dundee United vs. Raith Rovers 2:1,1997-03-22,1996-1997
Robbie Winters,Dundee United,71,2,0,Dundee United vs. Raith Rovers 2:1,1997-03-22,1996-1997
Peter Duffield,Raith Rovers,83,2,1,Dundee United vs. Raith Rovers 2:1,1997-03-22,1996-1997
Jörg Albertz,Rangers FC,9,1,0,Rangers FC vs. Dunfermline Athletic 4:0,1997-04-05,1996-1997
Gordan Petrić,Rangers FC,19,2,0,Rangers FC vs. Dunfermline Athletic 4:0,1997-04-05,1996-1997
Brian Laudrup,Rangers FC,70,3,0,Rangers FC vs. Dunfermline Athletic 4:0,1997-04-05,1996-1997
Mark Hateley,Rangers FC,80,4,0,Rangers FC vs. Dunfermline Athletic 4:0,1997-04-05,1996-1997
Paolo Di Canio,Celtic FC,88,0,1,Raith Rovers vs. Celtic FC 1:1,1997-04-05,1996-1997
David Craig,Raith Rovers,90,1,1,Raith Rovers vs. Celtic FC 1:1,1997-04-05,1996-1997
Paul Wright,Kilmarnock FC,5,1,0,Kilmarnock FC vs. Heart of Midlothian 1:0,1997-04-05,1996-1997
Pat McGinlay,Hibernian FC,0,1,0,Hibernian FC vs. Dundee United 2:0,1997-04-05,1996-1997
Chic Charnley,Hibernian FC,73,2,0,Hibernian FC vs. Dundee United 2:0,1997-04-05,1996-1997
Willie Falconer,Motherwell FC,17,1,0,Motherwell FC vs. Raith Rovers 5:0,1997-04-12,1996-1997
Michael Weir,Motherwell FC,46,2,0,Motherwell FC vs. Raith Rovers 5:0,1997-04-12,1996-1997
Tommy Coyne,Motherwell FC,53,3,0,Motherwell FC vs. Raith Rovers 5:0,1997-04-12,1996-1997
Tommy Coyne,Motherwell FC,74,4,0,Motherwell FC vs. Raith Rovers 5:0,1997-04-12,1996-1997
Owen Coyle,Motherwell FC,78,5,0,Motherwell FC vs. Raith Rovers 5:0,1997-04-12,1996-1997
Gerry Britton,Dunfermline Athletic,11,1,0,Dunfermline Athletic vs. Hibernian FC 1:1,1997-04-12,1996-1997
Darren Jackson,Hibernian FC,31,1,1,Dunfermline Athletic vs. Hibernian FC 1:1,1997-04-12,1996-1997
Gordan Petrić,Rangers FC,10,0,1,Raith Rovers vs. Rangers FC 0:6,1997-04-15,1996-1997
Gordon Durie,Rangers FC,21,0,2,Raith Rovers vs. Rangers FC 0:6,1997-04-15,1996-1997
Gordon Durie,Rangers FC,23,0,3,Raith Rovers vs. Rangers FC 0:6,1997-04-15,1996-1997
David Robertson,Rangers FC,28,0,4,Raith Rovers vs. Rangers FC 0:6,1997-04-15,1996-1997
Brian Laudrup,Rangers FC,56,0,5,Raith Rovers vs. Rangers FC 0:6,1997-04-15,1996-1997
Ally McCoist,Rangers FC,81,0,6,Raith Rovers vs. Rangers FC 0:6,1997-04-15,1996-1997
Tommy Coyne,Motherwell FC,36,1,0,Motherwell FC vs. Dundee United 1:1,1997-04-19,1996-1997
Lars Zetterlund,Dundee United,66,1,1,Motherwell FC vs. Dundee United 1:1,1997-04-19,1996-1997
Paul Wright,Kilmarnock FC,14,1,0,Kilmarnock FC vs. Hibernian FC 1:1,1997-04-19,1996-1997
Ray Montgomery,Hibernian FC,45,1,1,Kilmarnock FC vs. Hibernian FC 1:1,1997-04-19,1996-1997
Scott Young,Dunfermline Athletic,27,0,1,Heart of Midlothian vs. Dunfermline Athletic 1:1,1997-04-19,1996-1997
John Robertson,Heart of Midlothian,90,1,1,Heart of Midlothian vs. Dunfermline Athletic 1:1,1997-04-19,1996-1997
Cadete,Celtic FC,24,1,0,Celtic FC vs. Aberdeen FC 3:0,1997-04-20,1996-1997
Simon Donnelly,Celtic FC,51,2,0,Celtic FC vs. Aberdeen FC 3:0,1997-04-20,1996-1997
Cadete,Celtic FC,63,3,0,Celtic FC vs. Aberdeen FC 3:0,1997-04-20,1996-1997
Andy Tod,Dunfermline Athletic,36,1,0,Dunfermline Athletic vs. Kilmarnock FC 3:1,1997-05-03,1996-1997
Andy Smith,Dunfermline Athletic,48,2,0,Dunfermline Athletic vs. Kilmarnock FC 3:1,1997-05-03,1996-1997
Jim McIntyre,Kilmarnock FC,50,2,1,Dunfermline Athletic vs. Kilmarnock FC 3:1,1997-05-03,1996-1997
