scoring_player,scoring_team,time,GH,GA,game,date,season
Stanislav Griga,Feyenoord,9,1,0,Feyenoord vs. Roda JC Kerkrade 2:1,1990-11-04,1990-1991
Fons Groenendijk,Roda JC Kerkrade,27,1,1,Feyenoord vs. Roda JC Kerkrade 2:1,1990-11-04,1990-1991
Harry van der Laan,Feyenoord,88,2,1,Feyenoord vs. Roda JC Kerkrade 2:1,1990-11-04,1990-1991
John van den Brom,Vitesse,75,0,1,NEC Nijmegen vs. Vitesse 0:2,1990-11-04,1990-1991
Bart Latuheru,Vitesse,87,0,2,NEC Nijmegen vs. Vitesse 0:2,1990-11-04,1990-1991
Juul Ellerman,PSV Eindhoven,15,1,0,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
Mike Snoei,PSV Eindhoven,48,2,0,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
Gerald Vanenburg,PSV Eindhoven,50,3,0,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
Mitchell van der Gaag,PSV Eindhoven,82,4,0,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
Glenn Helder,Sparta Rotterdam,84,4,1,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
Juul Ellerman,PSV Eindhoven,88,5,1,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
John Bosman,PSV Eindhoven,89,6,1,PSV Eindhoven vs. Sparta Rotterdam 6:1,1990-11-04,1990-1991
Marcel Valk,FC Den Haag,6,0,1,RKC Waalwijk vs. FC Den Haag 1:2,1990-11-04,1990-1991
Frans Danen,FC Den Haag,64,0,2,RKC Waalwijk vs. FC Den Haag 1:2,1990-11-04,1990-1991
Stanley Brard,RKC Waalwijk,85,1,2,RKC Waalwijk vs. FC Den Haag 1:2,1990-11-04,1990-1991
Lubbe van Dijk,AFC Ajax,2,0,1,sc Heerenveen vs. AFC Ajax 1:4,1990-11-04,1990-1991
Jan Wouters,AFC Ajax,22,0,2,sc Heerenveen vs. AFC Ajax 1:4,1990-11-04,1990-1991
Lubbe van Dijk,sc Heerenveen,26,1,2,sc Heerenveen vs. AFC Ajax 1:4,1990-11-04,1990-1991
Ron Willems,AFC Ajax,73,1,3,sc Heerenveen vs. AFC Ajax 1:4,1990-11-04,1990-1991
Stefan Pettersson,AFC Ajax,86,1,4,sc Heerenveen vs. AFC Ajax 1:4,1990-11-04,1990-1991
Włodzimierz Smolarek,FC Utrecht,41,0,1,Fortuna Sittard vs. FC Utrecht 0:2,1990-11-10,1990-1991
Edwin de Kruyff,FC Utrecht,59,0,2,Fortuna Sittard vs. FC Utrecht 0:2,1990-11-10,1990-1991
Erik Groeleken,NEC Nijmegen,14,0,1,Willem II vs. NEC Nijmegen 2:2,1990-11-10,1990-1991
Martin van Geel,Willem II,52,1,1,Willem II vs. NEC Nijmegen 2:2,1990-11-10,1990-1991
Martin van Geel,Willem II,83,2,1,Willem II vs. NEC Nijmegen 2:2,1990-11-10,1990-1991
Cees van der Linden,NEC Nijmegen,87,2,2,Willem II vs. NEC Nijmegen 2:2,1990-11-10,1990-1991
Pierre Blättler,Roda JC Kerkrade,8,0,1,FC Den Haag vs. Roda JC Kerkrade 3:1,1990-11-11,1990-1991
Heini Otto,FC Den Haag,18,1,1,FC Den Haag vs. Roda JC Kerkrade 3:1,1990-11-11,1990-1991
Marcel Valk,FC Den Haag,35,2,1,FC Den Haag vs. Roda JC Kerkrade 3:1,1990-11-11,1990-1991
Frans Danen,FC Den Haag,54,3,1,FC Den Haag vs. Roda JC Kerkrade 3:1,1990-11-11,1990-1991
József Kiprich,Feyenoord,65,0,1,FC Groningen vs. Feyenoord 1:1,1990-11-11,1990-1991
Jos Roossien,FC Groningen,76,1,1,FC Groningen vs. Feyenoord 1:1,1990-11-11,1990-1991
Ben Spork,Sparta Rotterdam,5,1,0,Sparta Rotterdam vs. sc Heerenveen 2:1,1990-11-11,1990-1991
Mitchell van der Gaag,Sparta Rotterdam,57,2,0,Sparta Rotterdam vs. sc Heerenveen 2:1,1990-11-11,1990-1991
Harry Decheiver,sc Heerenveen,77,2,1,Sparta Rotterdam vs. sc Heerenveen 2:1,1990-11-11,1990-1991
Erwin Koeman,PSV Eindhoven,62,0,1,SVV Schiedam vs. PSV Eindhoven 0:1,1990-11-11,1990-1991
Hans Linders,Vitesse,36,1,0,Vitesse vs. MVV 1:1,1990-11-11,1990-1991
Roberto Lanckohr,MVV,89,1,1,Vitesse vs. MVV 1:1,1990-11-11,1990-1991
René Wolffs,Willem II,42,0,1,MVV vs. Willem II 3:1,1990-11-24,1990-1991
Hans Vincent,MVV,44,1,1,MVV vs. Willem II 3:1,1990-11-24,1990-1991
Guy François,MVV,48,2,1,MVV vs. Willem II 3:1,1990-11-24,1990-1991
Hans Vincent,MVV,90,3,1,MVV vs. Willem II 3:1,1990-11-24,1990-1991
John Linford,Fortuna Sittard,28,0,1,NEC Nijmegen vs. Fortuna Sittard 0:2,1990-11-24,1990-1991
Roger Reijners,Fortuna Sittard,88,0,2,NEC Nijmegen vs. Fortuna Sittard 0:2,1990-11-24,1990-1991
Martin Laamers,Vitesse,12,0,1,PSV Eindhoven vs. Vitesse 1:1,1990-11-24,1990-1991
Twan Scheepers,PSV Eindhoven,76,1,1,PSV Eindhoven vs. Vitesse 1:1,1990-11-24,1990-1991
Eddy Ridderhof,SVV Schiedam,85,0,1,sc Heerenveen vs. SVV Schiedam 0:1,1990-11-24,1990-1991
Pieter Bijl,FC Utrecht,46,1,0,FC Utrecht vs. FC Twente 1:0,1990-11-25,1990-1991
Edwin Olde Riekerink,FC Groningen,11,0,1,FC Volendam vs. FC Groningen 2:2,1990-11-25,1990-1991
John Clayton,FC Volendam,40,1,1,FC Volendam vs. FC Groningen 2:2,1990-11-25,1990-1991
Johan Steur,FC Volendam,74,2,1,FC Volendam vs. FC Groningen 2:2,1990-11-25,1990-1991
Grafton Holband,FC Groningen,77,2,2,FC Volendam vs. FC Groningen 2:2,1990-11-25,1990-1991
Heini Otto,FC Den Haag,56,0,1,Feyenoord vs. FC Den Haag 0:2,1990-11-25,1990-1991
Frans Danen,FC Den Haag,85,0,2,Feyenoord vs. FC Den Haag 0:2,1990-11-25,1990-1991
Edwin Vurens,Sparta Rotterdam,17,0,1,RKC Waalwijk vs. Sparta Rotterdam 4:2,1990-11-25,1990-1991
Ronnie Luyten,RKC Waalwijk,19,1,1,RKC Waalwijk vs. Sparta Rotterdam 4:2,1990-11-25,1990-1991
Edwin de Wijs,RKC Waalwijk,51,2,1,RKC Waalwijk vs. Sparta Rotterdam 4:2,1990-11-25,1990-1991
Marcel Brands,RKC Waalwijk,68,3,1,RKC Waalwijk vs. Sparta Rotterdam 4:2,1990-11-25,1990-1991
Marco Boogers,RKC Waalwijk,78,4,1,RKC Waalwijk vs. Sparta Rotterdam 4:2,1990-11-25,1990-1991
Edwin Vurens,Sparta Rotterdam,85,4,2,RKC Waalwijk vs. Sparta Rotterdam 4:2,1990-11-25,1990-1991
Maurice Hofman,MVV,44,0,1,Fortuna Sittard vs. MVV 1:1,1990-11-28,1990-1991
Aziz Doufikar,Fortuna Sittard,90,1,1,Fortuna Sittard vs. MVV 1:1,1990-11-28,1990-1991
Youri Mulder,FC Twente,10,1,0,FC Twente vs. NEC Nijmegen 5:0,1990-12-01,1990-1991
Mitar Mrkela,FC Twente,41,2,0,FC Twente vs. NEC Nijmegen 5:0,1990-12-01,1990-1991
Clemens Zwijnenberg,FC Twente,66,3,0,FC Twente vs. NEC Nijmegen 5:0,1990-12-01,1990-1991
Fred Rutten,FC Twente,87,4,0,FC Twente vs. NEC Nijmegen 5:0,1990-12-01,1990-1991
Jan van Halst,FC Twente,90,5,0,FC Twente vs. NEC Nijmegen 5:0,1990-12-01,1990-1991
Jan Wouters,AFC Ajax,9,1,0,AFC Ajax vs. FC Den Haag 5:0,1990-12-02,1990-1991
Stefan Pettersson,AFC Ajax,32,2,0,AFC Ajax vs. FC Den Haag 5:0,1990-12-02,1990-1991
Dennis Bergkamp,AFC Ajax,37,3,0,AFC Ajax vs. FC Den Haag 5:0,1990-12-02,1990-1991
Dennis Bergkamp,AFC Ajax,82,4,0,AFC Ajax vs. FC Den Haag 5:0,1990-12-02,1990-1991
Stefan Pettersson,AFC Ajax,88,5,0,AFC Ajax vs. FC Den Haag 5:0,1990-12-02,1990-1991
Marcel Liesdek,FC Utrecht,16,0,1,FC Groningen vs. FC Utrecht 2:2,1990-12-02,1990-1991
Harris Huizingh,FC Groningen,28,1,1,FC Groningen vs. FC Utrecht 2:2,1990-12-02,1990-1991
Rob Alflen,FC Utrecht,30,1,2,FC Groningen vs. FC Utrecht 2:2,1990-12-02,1990-1991
Harris Huizingh,FC Groningen,89,2,2,FC Groningen vs. FC Utrecht 2:2,1990-12-02,1990-1991
Henk Fraser,Feyenoord,12,0,1,FC Volendam vs. Feyenoord 2:2,1990-12-02,1990-1991
Johan Steur,FC Volendam,34,1,1,FC Volendam vs. Feyenoord 2:2,1990-12-02,1990-1991
Alex Pastoor,FC Volendam,59,2,1,FC Volendam vs. Feyenoord 2:2,1990-12-02,1990-1991
József Kiprich,Feyenoord,76,2,2,FC Volendam vs. Feyenoord 2:2,1990-12-02,1990-1991
Gerald Sandel,Roda JC Kerkrade,27,0,1,Sparta Rotterdam vs. Roda JC Kerkrade 1:1,1990-12-02,1990-1991
Peter Houtman,Sparta Rotterdam,79,1,1,Sparta Rotterdam vs. Roda JC Kerkrade 1:1,1990-12-02,1990-1991
Theo Bos,Vitesse,49,1,0,Vitesse vs. sc Heerenveen 2:0,1990-12-02,1990-1991
René Eijer,Vitesse,88,2,0,Vitesse vs. sc Heerenveen 2:0,1990-12-02,1990-1991
John Bosman,PSV Eindhoven,17,0,1,Willem II vs. PSV Eindhoven 0:2,1990-12-02,1990-1991
Kalusha Bwalya,PSV Eindhoven,80,0,2,Willem II vs. PSV Eindhoven 0:2,1990-12-02,1990-1991
Silvio Diliberto,Roda JC Kerkrade,71,1,0,Roda JC Kerkrade vs. SVV Schiedam 1:0,1990-12-07,1990-1991
Rob Delahaye,MVV,16,1,0,MVV vs. FC Twente 2:1,1990-12-08,1990-1991
Youri Mulder,FC Twente,44,1,1,MVV vs. FC Twente 2:1,1990-12-08,1990-1991
Guy François,MVV,88,2,1,MVV vs. FC Twente 2:1,1990-12-08,1990-1991
Harris Huizingh,FC Groningen,7,0,1,NEC Nijmegen vs. FC Groningen 0:3,1990-12-08,1990-1991
Henny Meijer,FC Groningen,22,0,2,NEC Nijmegen vs. FC Groningen 0:3,1990-12-08,1990-1991
Henny Meijer,FC Groningen,65,0,3,NEC Nijmegen vs. FC Groningen 0:3,1990-12-08,1990-1991
John Bosman,PSV Eindhoven,13,1,0,PSV Eindhoven vs. Fortuna Sittard 5:1,1990-12-08,1990-1991
John Linford,Fortuna Sittard,36,1,1,PSV Eindhoven vs. Fortuna Sittard 5:1,1990-12-08,1990-1991
Gerald Vanenburg,PSV Eindhoven,39,2,1,PSV Eindhoven vs. Fortuna Sittard 5:1,1990-12-08,1990-1991
Erwin Koeman,PSV Eindhoven,40,3,1,PSV Eindhoven vs. Fortuna Sittard 5:1,1990-12-08,1990-1991
John Bosman,PSV Eindhoven,80,4,1,PSV Eindhoven vs. Fortuna Sittard 5:1,1990-12-08,1990-1991
Twan Scheepers,PSV Eindhoven,87,5,1,PSV Eindhoven vs. Fortuna Sittard 5:1,1990-12-08,1990-1991
Lubbe van Dijk,sc Heerenveen,8,1,0,sc Heerenveen vs. Willem II 2:1,1990-12-08,1990-1991
Earnie Stewart,Willem II,23,1,1,sc Heerenveen vs. Willem II 2:1,1990-12-08,1990-1991
Lubbe van Dijk,sc Heerenveen,26,2,1,sc Heerenveen vs. Willem II 2:1,1990-12-08,1990-1991
Emiel van Eijkeren,FC Den Haag,62,1,0,FC Den Haag vs. Sparta Rotterdam 3:0,1990-12-09,1990-1991
Leo Schellevis,FC Den Haag,74,2,0,FC Den Haag vs. Sparta Rotterdam 3:0,1990-12-09,1990-1991
Emiel van Eijkeren,FC Den Haag,90,3,0,FC Den Haag vs. Sparta Rotterdam 3:0,1990-12-09,1990-1991
Włodzimierz Smolarek,FC Utrecht,31,1,0,FC Utrecht vs. FC Volendam 1:0,1990-12-09,1990-1991
Henk Fraser,AFC Ajax,18,0,1,Feyenoord vs. AFC Ajax 0:4,1990-12-09,1990-1991
Dennis Bergkamp,AFC Ajax,32,0,2,Feyenoord vs. AFC Ajax 0:4,1990-12-09,1990-1991
Jan Wouters,AFC Ajax,45,0,3,Feyenoord vs. AFC Ajax 0:4,1990-12-09,1990-1991
Dennis Bergkamp,AFC Ajax,54,0,4,Feyenoord vs. AFC Ajax 0:4,1990-12-09,1990-1991
Marco Boogers,RKC Waalwijk,50,1,0,RKC Waalwijk vs. Vitesse 1:1,1990-12-09,1990-1991
Huub Loeffen,Vitesse,63,1,1,RKC Waalwijk vs. Vitesse 1:1,1990-12-09,1990-1991
Aziz Doufikar,Fortuna Sittard,11,1,0,Fortuna Sittard vs. sc Heerenveen 1:0,1990-12-22,1990-1991
Martin van Geel,Willem II,27,1,0,Willem II vs. RKC Waalwijk 4:2,1990-12-22,1990-1991
Martin van Geel,Willem II,31,2,0,Willem II vs. RKC Waalwijk 4:2,1990-12-22,1990-1991
Ricardo Moniz,RKC Waalwijk,54,2,1,Willem II vs. RKC Waalwijk 4:2,1990-12-22,1990-1991
Martin van Geel,Willem II,58,3,1,Willem II vs. RKC Waalwijk 4:2,1990-12-22,1990-1991
Earnie Stewart,Willem II,62,4,1,Willem II vs. RKC Waalwijk 4:2,1990-12-22,1990-1991
Marcel Brands,RKC Waalwijk,78,4,2,Willem II vs. RKC Waalwijk 4:2,1990-12-22,1990-1991
Milko Đurovski,FC Groningen,4,1,0,FC Groningen vs. MVV 2:1,1990-12-23,1990-1991
Milko Đurovski,FC Groningen,53,2,0,FC Groningen vs. MVV 2:1,1990-12-23,1990-1991
Huub Driessen,MVV,76,2,1,FC Groningen vs. MVV 2:1,1990-12-23,1990-1991
John Bosman,PSV Eindhoven,43,0,1,FC Twente vs. PSV Eindhoven 0:2,1990-12-23,1990-1991
Gheorghe Popescu,PSV Eindhoven,49,0,2,FC Twente vs. PSV Eindhoven 0:2,1990-12-23,1990-1991
Włodzimierz Smolarek,FC Utrecht,44,1,0,FC Utrecht vs. Feyenoord 2:0,1990-12-23,1990-1991
Edwin de Kruyff,FC Utrecht,81,2,0,FC Utrecht vs. Feyenoord 2:0,1990-12-23,1990-1991
Michel Vonk,SVV Schiedam,24,1,0,SVV Schiedam vs. FC Den Haag 4:2,1990-12-23,1990-1991
Cor Lems,FC Den Haag,29,1,1,SVV Schiedam vs. FC Den Haag 4:2,1990-12-23,1990-1991
Jos Luhukay,SVV Schiedam,30,2,1,SVV Schiedam vs. FC Den Haag 4:2,1990-12-23,1990-1991
Peter van Velzen,SVV Schiedam,36,3,1,SVV Schiedam vs. FC Den Haag 4:2,1990-12-23,1990-1991
Virgil Breetveld,SVV Schiedam,54,4,1,SVV Schiedam vs. FC Den Haag 4:2,1990-12-23,1990-1991
Marcel Valk,FC Den Haag,68,4,2,SVV Schiedam vs. FC Den Haag 4:2,1990-12-23,1990-1991
John van den Brom,Vitesse,2,1,0,Vitesse vs. Roda JC Kerkrade 1:3,1990-12-23,1990-1991
Michel Boerebach,Roda JC Kerkrade,35,1,1,Vitesse vs. Roda JC Kerkrade 1:3,1990-12-23,1990-1991
Bert Verhagen,Roda JC Kerkrade,48,1,2,Vitesse vs. Roda JC Kerkrade 1:3,1990-12-23,1990-1991
René Hofman,Roda JC Kerkrade,59,1,3,Vitesse vs. Roda JC Kerkrade 1:3,1990-12-23,1990-1991
Mario Been,Roda JC Kerkrade,5,1,0,Roda JC Kerkrade vs. Willem II 1:0,1991-01-18,1990-1991
Gheorghe Popescu,PSV Eindhoven,45,1,0,PSV Eindhoven vs. FC Groningen 1:1,1991-01-19,1990-1991
Ulrich Wilson,FC Groningen,66,1,1,PSV Eindhoven vs. FC Groningen 1:1,1991-01-19,1990-1991
Erik Meijer,Fortuna Sittard,24,0,1,RKC Waalwijk vs. Fortuna Sittard 1:1,1991-01-20,1990-1991
Marco Boogers,RKC Waalwijk,59,1,1,RKC Waalwijk vs. Fortuna Sittard 1:1,1991-01-20,1990-1991
Graham Arnold,Roda JC Kerkrade,51,0,1,Fortuna Sittard vs. Roda JC Kerkrade 0:1,1991-01-25,1990-1991
Arthur Numan,FC Twente,34,1,0,FC Twente vs. RKC Waalwijk 1:1,1991-01-26,1990-1991
Marco Boogers,RKC Waalwijk,60,1,1,FC Twente vs. RKC Waalwijk 1:1,1991-01-26,1990-1991
Jan-Hendrik Veenhof,FC Groningen,1,1,0,FC Groningen vs. sc Heerenveen 3:0,1991-01-27,1990-1991
Harris Huizingh,FC Groningen,20,2,0,FC Groningen vs. sc Heerenveen 3:0,1991-01-27,1990-1991
Milko Đurovski,FC Groningen,85,3,0,FC Groningen vs. sc Heerenveen 3:0,1991-01-27,1990-1991
Robert Roest,FC Utrecht,18,1,0,FC Utrecht vs. MVV 4:1,1991-01-27,1990-1991
Rob Alflen,FC Utrecht,27,2,0,FC Utrecht vs. MVV 4:1,1991-01-27,1990-1991
Włodzimierz Smolarek,FC Utrecht,70,3,0,FC Utrecht vs. MVV 4:1,1991-01-27,1990-1991
Roberto Lanckohr,MVV,73,3,1,FC Utrecht vs. MVV 4:1,1991-01-27,1990-1991
Włodzimierz Smolarek,FC Utrecht,90,4,1,FC Utrecht vs. MVV 4:1,1991-01-27,1990-1991
Juul Ellerman,PSV Eindhoven,18,0,1,FC Volendam vs. PSV Eindhoven 0:2,1991-01-27,1990-1991
Romário,PSV Eindhoven,83,0,2,FC Volendam vs. PSV Eindhoven 0:2,1991-01-27,1990-1991
René Eijer,Vitesse,37,1,0,Vitesse vs. AFC Ajax 1:3,1991-01-27,1990-1991
Dennis Bergkamp,AFC Ajax,61,1,1,Vitesse vs. AFC Ajax 1:3,1991-01-27,1990-1991
John van den Brom,AFC Ajax,75,1,2,Vitesse vs. AFC Ajax 1:3,1991-01-27,1990-1991
Stefan Pettersson,AFC Ajax,90,1,3,Vitesse vs. AFC Ajax 1:3,1991-01-27,1990-1991
Earnie Stewart,Willem II,27,1,0,Willem II vs. FC Den Haag 5:0,1991-01-27,1990-1991
Earnie Stewart,Willem II,60,2,0,Willem II vs. FC Den Haag 5:0,1991-01-27,1990-1991
John Feskens,Willem II,74,3,0,Willem II vs. FC Den Haag 5:0,1991-01-27,1990-1991
Martin van Geel,Willem II,79,4,0,Willem II vs. FC Den Haag 5:0,1991-01-27,1990-1991
Earnie Stewart,Willem II,83,5,0,Willem II vs. FC Den Haag 5:0,1991-01-27,1990-1991
Henny Meijer,FC Groningen,28,1,0,FC Groningen vs. RKC Waalwijk 2:1,1991-02-03,1990-1991
Harris Huizingh,FC Groningen,47,2,0,FC Groningen vs. RKC Waalwijk 2:1,1991-02-03,1990-1991
Marco Boogers,RKC Waalwijk,53,2,1,FC Groningen vs. RKC Waalwijk 2:1,1991-02-03,1990-1991
Juul Ellerman,PSV Eindhoven,4,0,1,FC Utrecht vs. PSV Eindhoven 1:1,1991-02-03,1990-1991
Herman Verrips,FC Utrecht,68,1,1,FC Utrecht vs. PSV Eindhoven 1:1,1991-02-03,1990-1991
Martin van Geel,Willem II,8,1,0,Willem II vs. AFC Ajax 3:2,1991-02-03,1990-1991
Earnie Stewart,Willem II,27,2,0,Willem II vs. AFC Ajax 3:2,1991-02-03,1990-1991
Dennis Bergkamp,AFC Ajax,70,2,1,Willem II vs. AFC Ajax 3:2,1991-02-03,1990-1991
Earnie Stewart,Willem II,84,3,1,Willem II vs. AFC Ajax 3:2,1991-02-03,1990-1991
Stefan Pettersson,AFC Ajax,87,3,2,Willem II vs. AFC Ajax 3:2,1991-02-03,1990-1991
Pieter Bijl,FC Utrecht,52,0,1,NEC Nijmegen vs. FC Utrecht 1:1,1991-02-27,1990-1991
Sánchez Torres,NEC Nijmegen,70,1,1,NEC Nijmegen vs. FC Utrecht 1:1,1991-02-27,1990-1991
Berthil ter Avest,FC Twente,87,0,1,sc Heerenveen vs. FC Twente 0:1,1991-02-27,1990-1991
Rodion Cămătaru,sc Heerenveen,47,1,0,sc Heerenveen vs. MVV 1:0,1991-03-02,1990-1991
Peter Barendse,SVV Schiedam,27,1,0,SVV Schiedam vs. Fortuna Sittard 2:0,1991-03-02,1990-1991
Piet Keur,SVV Schiedam,59,2,0,SVV Schiedam vs. Fortuna Sittard 2:0,1991-03-02,1990-1991
Dennis Bergkamp,AFC Ajax,4,1,0,AFC Ajax vs. FC Groningen 1:1,1991-03-03,1990-1991
Henny Meijer,FC Groningen,31,1,1,AFC Ajax vs. FC Groningen 1:1,1991-03-03,1990-1991
Frank Berghuis,FC Volendam,14,0,1,FC Den Haag vs. FC Volendam 1:3,1991-03-03,1990-1991
Anton Vriesde,FC Den Haag,51,1,1,FC Den Haag vs. FC Volendam 1:3,1991-03-03,1990-1991
John Clayton,FC Volendam,56,1,2,FC Den Haag vs. FC Volendam 1:3,1991-03-03,1990-1991
Alex Pastoor,FC Volendam,66,1,3,FC Den Haag vs. FC Volendam 1:3,1991-03-03,1990-1991
Romário,PSV Eindhoven,3,1,0,PSV Eindhoven vs. Feyenoord 6:0,1991-03-03,1990-1991
Romário,PSV Eindhoven,29,2,0,PSV Eindhoven vs. Feyenoord 6:0,1991-03-03,1990-1991
Romário,PSV Eindhoven,49,3,0,PSV Eindhoven vs. Feyenoord 6:0,1991-03-03,1990-1991
John Bosman,PSV Eindhoven,62,4,0,PSV Eindhoven vs. Feyenoord 6:0,1991-03-03,1990-1991
Gerald Vanenburg,PSV Eindhoven,68,5,0,PSV Eindhoven vs. Feyenoord 6:0,1991-03-03,1990-1991
Romário,PSV Eindhoven,82,6,0,PSV Eindhoven vs. Feyenoord 6:0,1991-03-03,1990-1991
Marco Boogers,RKC Waalwijk,23,1,0,RKC Waalwijk vs. NEC Nijmegen 3:0,1991-03-03,1990-1991
Dirk Goossens,RKC Waalwijk,36,2,0,RKC Waalwijk vs. NEC Nijmegen 3:0,1991-03-03,1990-1991
Edwin de Wijs,RKC Waalwijk,40,3,0,RKC Waalwijk vs. NEC Nijmegen 3:0,1991-03-03,1990-1991
Robin Schmidt,FC Twente,22,0,1,Sparta Rotterdam vs. FC Twente 1:3,1991-03-03,1990-1991
Mitchell van der Gaag,Sparta Rotterdam,51,1,1,Sparta Rotterdam vs. FC Twente 1:3,1991-03-03,1990-1991
Mitar Mrkela,FC Twente,70,1,2,Sparta Rotterdam vs. FC Twente 1:3,1991-03-03,1990-1991
Arthur Numan,FC Twente,79,1,3,Sparta Rotterdam vs. FC Twente 1:3,1991-03-03,1990-1991
Hans van Arum,Vitesse,26,1,0,Vitesse vs. Willem II 2:0,1991-03-03,1990-1991
Rick Hilgers,Vitesse,87,2,0,Vitesse vs. Willem II 2:0,1991-03-03,1990-1991
Ab Plugboer,FC Utrecht,56,0,1,Roda JC Kerkrade vs. FC Utrecht 1:2,1991-03-05,1990-1991
Edwin de Kruyff,FC Utrecht,81,0,2,Roda JC Kerkrade vs. FC Utrecht 1:2,1991-03-05,1990-1991
Michel Boerebach,Roda JC Kerkrade,90,1,2,Roda JC Kerkrade vs. FC Utrecht 1:2,1991-03-05,1990-1991
Richard Roelofsen,Vitesse,27,0,1,Fortuna Sittard vs. Vitesse 0:4,1991-03-08,1990-1991
Hans Visser,Vitesse,30,0,2,Fortuna Sittard vs. Vitesse 0:4,1991-03-08,1990-1991
Hans van Arum,Vitesse,34,0,3,Fortuna Sittard vs. Vitesse 0:4,1991-03-08,1990-1991
René Eijer,Vitesse,43,0,4,Fortuna Sittard vs. Vitesse 0:4,1991-03-08,1990-1991
Errol Refos,FC Twente,14,1,0,FC Twente vs. SVV Schiedam 2:1,1991-03-09,1990-1991
Jos Luhukay,SVV Schiedam,45,1,1,FC Twente vs. SVV Schiedam 2:1,1991-03-09,1990-1991
Mitar Mrkela,FC Twente,56,2,1,FC Twente vs. SVV Schiedam 2:1,1991-03-09,1990-1991
Nico Jalink,RKC Waalwijk,47,0,1,MVV vs. RKC Waalwijk 0:1,1991-03-09,1990-1991
Sánchez Torres,NEC Nijmegen,5,1,0,NEC Nijmegen vs. Roda JC Kerkrade 1:2,1991-03-09,1990-1991
Graham Arnold,Roda JC Kerkrade,28,1,1,NEC Nijmegen vs. Roda JC Kerkrade 1:2,1991-03-09,1990-1991
Michel Haan,Roda JC Kerkrade,49,1,2,NEC Nijmegen vs. Roda JC Kerkrade 1:2,1991-03-09,1990-1991
Ad van de Wiel,FC Volendam,27,1,0,FC Volendam vs. sc Heerenveen 1:1,1991-03-10,1990-1991
Maarten de Jong,sc Heerenveen,75,1,1,FC Volendam vs. sc Heerenveen 1:1,1991-03-10,1990-1991
Jos Roossien,FC Groningen,63,1,0,FC Groningen vs. Sparta Rotterdam 4:0,1991-03-10,1990-1991
Jos Roossien,FC Groningen,67,2,0,FC Groningen vs. Sparta Rotterdam 4:0,1991-03-10,1990-1991
Jan van Dijk,FC Groningen,70,3,0,FC Groningen vs. Sparta Rotterdam 4:0,1991-03-10,1990-1991
Milko Đurovski,FC Groningen,75,4,0,FC Groningen vs. Sparta Rotterdam 4:0,1991-03-10,1990-1991
Mohamed Sylla,Willem II,55,0,1,Feyenoord vs. Willem II 0:1,1991-03-10,1990-1991
Michel Haan,Roda JC Kerkrade,45,1,0,Roda JC Kerkrade vs. MVV 1:0,1991-03-15,1990-1991
Meindert Dijkstra,Willem II,10,1,0,Willem II vs. Fortuna Sittard 3:2,1991-03-16,1990-1991
Aziz Doufikar,Fortuna Sittard,45,1,1,Willem II vs. Fortuna Sittard 3:2,1991-03-16,1990-1991
Erik Meijer,Fortuna Sittard,87,1,2,Willem II vs. Fortuna Sittard 3:2,1991-03-16,1990-1991
John Feskens,Willem II,88,2,2,Willem II vs. Fortuna Sittard 3:2,1991-03-16,1990-1991
Martin van Geel,Willem II,90,3,2,Willem II vs. Fortuna Sittard 3:2,1991-03-16,1990-1991
Włodzimierz Smolarek,FC Utrecht,2,0,1,AFC Ajax vs. FC Utrecht 1:1,1991-03-17,1990-1991
Dennis Bergkamp,AFC Ajax,71,1,1,AFC Ajax vs. FC Utrecht 1:1,1991-03-17,1990-1991
Frank Wijnhoven,NEC Nijmegen,41,0,1,FC Den Haag vs. NEC Nijmegen 1:1,1991-03-17,1990-1991
Heini Otto,FC Den Haag,63,1,1,FC Den Haag vs. NEC Nijmegen 1:1,1991-03-17,1990-1991
Romário,PSV Eindhoven,12,0,1,RKC Waalwijk vs. PSV Eindhoven 0:3,1991-03-17,1990-1991
John Bosman,PSV Eindhoven,25,0,2,RKC Waalwijk vs. PSV Eindhoven 0:3,1991-03-17,1990-1991
Berry van Aerle,PSV Eindhoven,55,0,3,RKC Waalwijk vs. PSV Eindhoven 0:3,1991-03-17,1990-1991
Edwin Vurens,Sparta Rotterdam,22,1,0,Sparta Rotterdam vs. FC Volendam 1:2,1991-03-17,1990-1991
Frank Berghuis,FC Volendam,33,1,1,Sparta Rotterdam vs. FC Volendam 1:2,1991-03-17,1990-1991
Ad van de Wiel,FC Volendam,50,1,2,Sparta Rotterdam vs. FC Volendam 1:2,1991-03-17,1990-1991
Milko Đurovski,FC Groningen,53,0,1,SVV Schiedam vs. FC Groningen 0:1,1991-03-17,1990-1991
Arjan Vermeulen,Vitesse,19,1,0,Vitesse vs. FC Twente 1:0,1991-03-17,1990-1991
Harry van der Laan,Feyenoord,44,1,0,Feyenoord vs. SVV Schiedam 1:1,1991-03-21,1990-1991
