GH,GA,scorer,time,scoring,game,season
2,0,Jorge Soares,77,SC Farense,SC Farense vs. GD Estoril 2:0,1991-1992
1,0,Nogueira,13,Boavista,Boavista vs. GD Chaves 4:4,1991-1992
1,1,Manuel Correia,29,GD Chaves,Boavista vs. GD Chaves 4:4,1991-1992
1,2,Mladen Karoglan,40,GD Chaves,Boavista vs. GD Chaves 4:4,1991-1992
2,2,Ricky Owubokiri,42,Boavista,Boavista vs. GD Chaves 4:4,1991-1992
3,2,Ricky Owubokiri,52,Boavista,Boavista vs. GD Chaves 4:4,1991-1992
4,2,Ricky Owubokiri,59,Boavista,Boavista vs. GD Chaves 4:4,1991-1992
4,3,Mladen Karoglan,67,GD Chaves,Boavista vs. GD Chaves 4:4,1991-1992
4,4,Filguera,80,GD Chaves,Boavista vs. GD Chaves 4:4,1991-1992
0,1,Isaías,28,SL Benfica,SC Beira-Mar vs. SL Benfica 2:1,1991-1992
1,1,Miranda,44,SC Beira-Mar,SC Beira-Mar vs. SL Benfica 2:1,1991-1992
2,1,Miranda,62,SC Beira-Mar,SC Beira-Mar vs. SL Benfica 2:1,1991-1992
1,0,Bené,5,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
1,1,Erwin Sánchez,8,GD Estoril,União Torreense vs. GD Estoril 8:1,1991-1992
2,1,Jorge Mota,14,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
3,1,Vasil Dragolov,22,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
4,1,Floris Schaap,41,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
5,1,Fua,45,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
6,1,Vasil Dragolov,47,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
7,1,Meireles,65,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
8,1,Vasil Dragolov,78,União Torreense,União Torreense vs. GD Estoril 8:1,1991-1992
1,0,Ion Timofte,26,FC Porto,FC Porto vs. Boavista 2:0,1991-1992
2,0,Zé Carlos,40,FC Porto,FC Porto vs. Boavista 2:0,1991-1992
0,1,Ziad Tlemcani,83,Vitória Guimarães,Paços de Ferreira vs. Vitória Guimarães 1:1,1991-1992
1,1,Jussiê,90,Paços de Ferreira,Paços de Ferreira vs. Vitória Guimarães 1:1,1991-1992
1,0,Edmilson,46,CS Marítimo,CS Marítimo vs. Sporting CP 1:0,1991-1992
0,1,Zarko Draskovic,33,SC Salgueiros,FC Famalicão vs. SC Salgueiros 2:1,1991-1992
1,1,Djamel Menad,49,FC Famalicão,FC Famalicão vs. SC Salgueiros 2:1,1991-1992
2,1,Djamel Menad,55,FC Famalicão,FC Famalicão vs. SC Salgueiros 2:1,1991-1992
0,1,Capucho,59,Gil Vicente,GD Chaves vs. Gil Vicente 1:1,1991-1992
1,1,Tihomir Rudež,83,GD Chaves,GD Chaves vs. Gil Vicente 1:1,1991-1992
0,1,Marcão,14,FC Penafiel,Sporting Braga vs. FC Penafiel 1:2,1991-1992
1,1,Chiquinho,40,Sporting Braga,Sporting Braga vs. FC Penafiel 1:2,1991-1992
1,2,Reinaldo Silva,88,FC Penafiel,Sporting Braga vs. FC Penafiel 1:2,1991-1992
1,0,Rui Águas,14,SL Benfica,SL Benfica vs. União da Madeira 6:0,1991-1992
2,0,Paulo Sousa,16,SL Benfica,SL Benfica vs. União da Madeira 6:0,1991-1992
3,0,Isaías,27,SL Benfica,SL Benfica vs. União da Madeira 6:0,1991-1992
4,0,Mats Magnusson,51,SL Benfica,SL Benfica vs. União da Madeira 6:0,1991-1992
5,0,Mats Magnusson,63,SL Benfica,SL Benfica vs. União da Madeira 6:0,1991-1992
6,0,Isaías,81,SL Benfica,SL Benfica vs. União da Madeira 6:0,1991-1992
1,0,Serrinha,30,SC Beira-Mar,SC Beira-Mar vs. SC Farense 1:0,1991-1992
1,0,Paulo Bento,20,Vitória Guimarães,Vitória Guimarães vs. GD Chaves 4:0,1991-1992
2,0,Caio Júnior,51,Vitória Guimarães,Vitória Guimarães vs. GD Chaves 4:0,1991-1992
3,0,Quim Machado,64,Vitória Guimarães,Vitória Guimarães vs. GD Chaves 4:0,1991-1992
4,0,Ziad Tlemcani,88,Vitória Guimarães,Vitória Guimarães vs. GD Chaves 4:0,1991-1992
1,0,Dragan Lepinjica,42,União da Madeira,União da Madeira vs. SC Beira-Mar 2:1,1991-1992
2,0,Vicente,68,União da Madeira,União da Madeira vs. SC Beira-Mar 2:1,1991-1992
2,1,Vítor Duarte,88,SC Beira-Mar,União da Madeira vs. SC Beira-Mar 2:1,1991-1992
0,1,Pitico,55,SC Farense,União Torreense vs. SC Farense 1:1,1991-1992
1,1,Bené,58,União Torreense,União Torreense vs. SC Farense 1:1,1991-1992
0,1,Nikola Spasov,46,Paços de Ferreira,Sporting CP vs. Paços de Ferreira 2:1,1991-1992
1,1,Ivailo Iordanov,75,Sporting CP,Sporting CP vs. Paços de Ferreira 2:1,1991-1992
2,1,Ivailo Iordanov,78,Sporting CP,Sporting CP vs. Paços de Ferreira 2:1,1991-1992
1,0,Čedomir Đoinčević,19,SC Salgueiros,SC Salgueiros vs. Sporting Braga 3:0,1991-1992
2,0,Čedomir Đoinčević,21,SC Salgueiros,SC Salgueiros vs. Sporting Braga 3:0,1991-1992
3,0,Zarko Draskovic,36,SC Salgueiros,SC Salgueiros vs. Sporting Braga 3:0,1991-1992
1,0,Krystian Szuster,38,FC Penafiel,FC Penafiel vs. SL Benfica 2:2,1991-1992
1,1,William,68,SL Benfica,FC Penafiel vs. SL Benfica 2:2,1991-1992
1,2,Isaías,70,SL Benfica,FC Penafiel vs. SL Benfica 2:2,1991-1992
2,2,Vasco,86,FC Penafiel,FC Penafiel vs. SL Benfica 2:2,1991-1992
1,0,Morato,71,Gil Vicente,Gil Vicente vs. FC Porto 1:0,1991-1992
1,0,Erwin Sánchez,1,GD Estoril,GD Estoril vs. CS Marítimo 1:1,1991-1992
1,1,Heitor,62,CS Marítimo,GD Estoril vs. CS Marítimo 1:1,1991-1992
1,0,Tavares,24,Boavista,Boavista vs. FC Famalicão 1:0,1991-1992
1,0,João Pinto,67,FC Porto,FC Porto vs. Vitória Guimarães 1:0,1991-1992
0,1,José Carlos,5,GD Estoril,Paços de Ferreira vs. GD Estoril 1:2,1991-1992
1,1,Yulian Spassov,19,Paços de Ferreira,Paços de Ferreira vs. GD Estoril 1:2,1991-1992
1,2,Erwin Sánchez,38,GD Estoril,Paços de Ferreira vs. GD Estoril 1:2,1991-1992
1,0,João Paulo,57,CS Marítimo,CS Marítimo vs. União Torreense 1:0,1991-1992
1,0,Ademar,21,SC Farense,SC Farense vs. União da Madeira 1:0,1991-1992
1,0,Dane Kuprešanin,32,FC Famalicão,FC Famalicão vs. Gil Vicente 2:0,1991-1992
2,0,Djamel Menad,57,FC Famalicão,FC Famalicão vs. Gil Vicente 2:0,1991-1992
1,0,Tihomir Rudež,53,GD Chaves,GD Chaves vs. Sporting CP 1:1,1991-1992
1,1,Ivailo Iordanov,63,Sporting CP,GD Chaves vs. Sporting CP 1:1,1991-1992
1,0,João Pedro,4,Sporting Braga,Sporting Braga vs. Boavista 1:2,1991-1992
1,1,Barny,60,Boavista,Sporting Braga vs. Boavista 1:2,1991-1992
1,2,Ricky Owubokiri,70,Boavista,Sporting Braga vs. Boavista 1:2,1991-1992
0,1,Abílio,65,SC Salgueiros,SL Benfica vs. SC Salgueiros 1:1,1991-1992
1,1,Isaías,80,SL Benfica,SL Benfica vs. SC Salgueiros 1:1,1991-1992
1,0,Petar Petrov,23,SC Beira-Mar,SC Beira-Mar vs. FC Penafiel 2:1,1991-1992
1,1,João Medeiros,51,FC Penafiel,SC Beira-Mar vs. FC Penafiel 2:1,1991-1992
2,1,China,65,SC Beira-Mar,SC Beira-Mar vs. FC Penafiel 2:1,1991-1992
NA,NA,NA,NA,NA,Sporting CP vs. FC Tirsense 0:0,1992-1993
1,0,Ademar,60,SC Farense,SC Farense vs. SC Salgueiros 2:0,1992-1993
2,0,Luizão,72,SC Farense,SC Farense vs. SC Salgueiros 2:0,1992-1993
1,0,Tozé,66,Boavista,Boavista vs. Os Belenenses 1:0,1992-1993
1,0,Pedro Barbosa,40,Vitória Guimarães,Vitória Guimarães vs. SC Beira-Mar 2:1,1992-1993
2,0,Tanta,43,Vitória Guimarães,Vitória Guimarães vs. SC Beira-Mar 2:1,1992-1993
2,1,Dino Furacão,60,SC Beira-Mar,Vitória Guimarães vs. SC Beira-Mar 2:1,1992-1993
0,1,Morato,42,Sporting Braga,Gil Vicente vs. Sporting Braga 0:1,1992-1993
1,0,Marcos António,26,SC Espinho,SC Espinho vs. FC Famalicão 1:0,1992-1993
0,1,Edmilson,26,CS Marítimo,GD Chaves vs. CS Marítimo 1:2,1992-1993
0,2,Jorge Andrade,37,CS Marítimo,GD Chaves vs. CS Marítimo 1:2,1992-1993
1,2,Paulo Lima Pereira,53,GD Chaves,GD Chaves vs. CS Marítimo 1:2,1992-1993
1,0,Jorge Costa,17,FC Porto,FC Porto vs. GD Estoril 1:0,1992-1993
1,0,Rui Costa,11,SL Benfica,SL Benfica vs. Paços de Ferreira 5:0,1992-1993
2,0,Sergey Yuran,39,SL Benfica,SL Benfica vs. Paços de Ferreira 5:0,1992-1993
3,0,Vítor Paneira,41,SL Benfica,SL Benfica vs. Paços de Ferreira 5:0,1992-1993
4,0,João Vieira Pinto,78,SL Benfica,SL Benfica vs. Paços de Ferreira 5:0,1992-1993
5,0,Sergey Yuran,87,SL Benfica,SL Benfica vs. Paços de Ferreira 5:0,1992-1993
1,0,Renato,38,SC Salgueiros,SC Salgueiros vs. Sporting CP 2:0,1992-1993
2,0,Steven Milovac,42,SC Salgueiros,SC Salgueiros vs. Sporting CP 2:0,1992-1993
1,0,Silvinho,1,FC Tirsense,FC Tirsense vs. SL Benfica 1:2,1992-1993
1,1,William,22,SL Benfica,FC Tirsense vs. SL Benfica 1:2,1992-1993
1,2,João Vieira Pinto,47,SL Benfica,FC Tirsense vs. SL Benfica 1:2,1992-1993
0,1,Ricky Owubokiri,30,Boavista,Paços de Ferreira vs. Boavista 1:4,1992-1993
0,2,Ricky Owubokiri,40,Boavista,Paços de Ferreira vs. Boavista 1:4,1992-1993
1,2,Jussiê,42,Paços de Ferreira,Paços de Ferreira vs. Boavista 1:4,1992-1993
1,3,Tavares,53,Boavista,Paços de Ferreira vs. Boavista 1:4,1992-1993
1,4,Casaca,87,Boavista,Paços de Ferreira vs. Boavista 1:4,1992-1993
1,0,Jorge Andrade,3,CS Marítimo,CS Marítimo vs. Vitória Guimarães 3:0,1992-1993
2,0,Edmilson,18,CS Marítimo,CS Marítimo vs. Vitória Guimarães 3:0,1992-1993
3,0,Ademir Alcântara,37,CS Marítimo,CS Marítimo vs. Vitória Guimarães 3:0,1992-1993
1,0,Petar Mihtarski,31,FC Famalicão,FC Famalicão vs. SC Farense 1:0,1992-1993
1,0,Ilia Voinov,54,GD Estoril,GD Estoril vs. GD Chaves 2:1,1992-1993
2,0,Stoicho Mladenov,65,GD Estoril,GD Estoril vs. GD Chaves 2:1,1992-1993
2,1,Mirsad Omerhodžić,74,GD Chaves,GD Estoril vs. GD Chaves 2:1,1992-1993
0,1,Dito,12,SC Espinho,Sporting Braga vs. SC Espinho 2:2,1992-1993
1,1,Jorge Ferreira,30,Sporting Braga,Sporting Braga vs. SC Espinho 2:2,1992-1993
1,2,Zé Nuno,42,SC Espinho,Sporting Braga vs. SC Espinho 2:2,1992-1993
2,2,José Manuel Forbs,78,Sporting Braga,Sporting Braga vs. SC Espinho 2:2,1992-1993
NA,NA,NA,NA,NA,Os Belenenses vs. FC Porto 0:0,1992-1993
0,1,Makpoloka Mangonga,61,Gil Vicente,SC Beira-Mar vs. Gil Vicente 0:1,1992-1993
1,0,Emílio Peixe,9,Sporting CP,Sporting CP vs. FC Famalicão 4:3,1992-1993
2,0,Cadete,30,Sporting CP,Sporting CP vs. FC Famalicão 4:3,1992-1993
3,0,Andrzej Juskowiak,47,Sporting CP,Sporting CP vs. FC Famalicão 4:3,1992-1993
4,0,Cadete,55,Sporting CP,Sporting CP vs. FC Famalicão 4:3,1992-1993
4,1,Jorginho,60,FC Famalicão,Sporting CP vs. FC Famalicão 4:3,1992-1993
4,2,Petar Mihtarski,76,FC Famalicão,Sporting CP vs. FC Famalicão 4:3,1992-1993
4,3,Augusto,84,FC Famalicão,Sporting CP vs. FC Famalicão 4:3,1992-1993
NA,NA,NA,NA,NA,SL Benfica vs. SC Salgueiros 0:0,1992-1993
1,0,Basaúla Lemba,49,Vitória Guimarães,Vitória Guimarães vs. GD Estoril 2:1,1992-1993
2,0,Pedro Barbosa,59,Vitória Guimarães,Vitória Guimarães vs. GD Estoril 2:1,1992-1993
2,1,Paulinho,63,GD Estoril,Vitória Guimarães vs. GD Estoril 2:1,1992-1993
1,0,João Pinto,31,FC Porto,FC Porto vs. Paços de Ferreira 2:0,1992-1993
2,0,Aloísio,38,FC Porto,FC Porto vs. Paços de Ferreira 2:0,1992-1993
0,1,Ado,8,SC Espinho,Gil Vicente vs. SC Espinho 1:2,1992-1993
0,2,Ado,27,SC Espinho,Gil Vicente vs. SC Espinho 1:2,1992-1993
1,2,Ljubinko Drulović,38,Gil Vicente,Gil Vicente vs. SC Espinho 1:2,1992-1993
1,0,Portela,70,SC Farense,SC Farense vs. Sporting Braga 1:0,1992-1993
0,1,Teixeira,10,Os Belenenses,GD Chaves vs. Os Belenenses 1:2,1992-1993
0,2,Gonçalves,56,Os Belenenses,GD Chaves vs. Os Belenenses 1:2,1992-1993
1,2,Mirsad Omerhodžić,76,GD Chaves,GD Chaves vs. Os Belenenses 1:2,1992-1993
NA,NA,NA,NA,NA,Boavista vs. FC Tirsense 0:0,1992-1993
1,0,João Luís,85,SC Beira-Mar,SC Beira-Mar vs. CS Marítimo 1:0,1992-1993
NA,NA,NA,NA,NA,Sporting Braga vs. Sporting CP 0:0,1992-1993
1,0,Amâncio Mereiles,15,FC Tirsense,FC Tirsense vs. FC Porto 3:1,1992-1993
2,0,Cabral,48,FC Tirsense,FC Tirsense vs. FC Porto 3:1,1992-1993
3,0,Batista,51,FC Tirsense,FC Tirsense vs. FC Porto 3:1,1992-1993
3,1,Fernando Couto,90,FC Porto,FC Tirsense vs. FC Porto 3:1,1992-1993
1,0,Paulo Monteiro,51,SC Salgueiros,SC Salgueiros vs. Boavista 3:1,1992-1993
1,1,Ricky Owubokiri,67,Boavista,SC Salgueiros vs. Boavista 3:1,1992-1993
2,1,Steven Milovac,77,SC Salgueiros,SC Salgueiros vs. Boavista 3:1,1992-1993
3,1,Zarko Draskovic,90,SC Salgueiros,SC Salgueiros vs. Boavista 3:1,1992-1993
1,0,Valtinho,48,Paços de Ferreira,Paços de Ferreira vs. GD Chaves 2:0,1992-1993
2,0,Jussiê,63,Paços de Ferreira,Paços de Ferreira vs. GD Chaves 2:0,1992-1993
1,0,José Pedro,12,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
2,0,Heitor,16,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
3,0,Jorge Andrade,30,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
3,1,Ljubinko Drulović,35,Gil Vicente,CS Marítimo vs. Gil Vicente 7:1,1992-1993
4,1,Edmilson,37,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
5,1,Edmilson,52,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
6,1,Heitor,69,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
7,1,Edmilson,87,CS Marítimo,CS Marítimo vs. Gil Vicente 7:1,1992-1993
1,0,Freitas,78,FC Famalicão,FC Famalicão vs. SL Benfica 1:0,1992-1993
1,0,Mauricio,36,GD Estoril,GD Estoril vs. SC Beira-Mar 1:0,1992-1993
0,1,Ademar,17,SC Farense,SC Espinho vs. SC Farense 1:1,1992-1993
1,1,Ado,85,SC Espinho,SC Espinho vs. SC Farense 1:1,1992-1993
1,0,Gonçalves,44,Os Belenenses,Os Belenenses vs. Vitória Guimarães 3:0,1992-1993
2,0,Taira,55,Os Belenenses,Os Belenenses vs. Vitória Guimarães 3:0,1992-1993
3,0,Gonçalves,58,Os Belenenses,Os Belenenses vs. Vitória Guimarães 3:0,1992-1993
1,0,Krasimir Balakov,23,Sporting CP,Sporting CP vs. SC Espinho 3:0,1992-1993
2,0,Cadete,45,Sporting CP,Sporting CP vs. SC Espinho 3:0,1992-1993
3,0,Krasimir Balakov,47,Sporting CP,Sporting CP vs. SC Espinho 3:0,1992-1993
1,0,Paulo Bento,17,Vitória Guimarães,Vitória Guimarães vs. Paços de Ferreira 3:2,1992-1993
2,0,Basaúla Lemba,31,Vitória Guimarães,Vitória Guimarães vs. Paços de Ferreira 3:2,1992-1993
2,1,Tulipa,44,Paços de Ferreira,Vitória Guimarães vs. Paços de Ferreira 3:2,1992-1993
3,1,Quim Machado,66,Vitória Guimarães,Vitória Guimarães vs. Paços de Ferreira 3:2,1992-1993
3,2,Tihomir Rudež,89,Paços de Ferreira,Vitória Guimarães vs. Paços de Ferreira 3:2,1992-1993
1,0,Domingos Paciência,13,FC Porto,FC Porto vs. SC Salgueiros 4:1,1992-1993
1,1,Sá Pinto,27,SC Salgueiros,FC Porto vs. SC Salgueiros 4:1,1992-1993
2,1,João Pinto,40,FC Porto,FC Porto vs. SC Salgueiros 4:1,1992-1993
3,1,Emil Kostadinov,65,FC Porto,FC Porto vs. SC Salgueiros 4:1,1992-1993
4,1,Emil Kostadinov,86,FC Porto,FC Porto vs. SC Salgueiros 4:1,1992-1993
0,1,Ilia Voinov,37,GD Estoril,CS Marítimo vs. GD Estoril 1:1,1992-1993
1,1,Gustavo,51,CS Marítimo,CS Marítimo vs. GD Estoril 1:1,1992-1993
0,1,Milonja Đukić,6,SC Farense,Gil Vicente vs. SC Farense 2:1,1992-1993
1,1,Rosado,16,Gil Vicente,Gil Vicente vs. SC Farense 2:1,1992-1993
2,1,João Paulo,81,Gil Vicente,Gil Vicente vs. SC Farense 2:1,1992-1993
1,0,Manuel Correia,79,GD Chaves,GD Chaves vs. FC Tirsense 1:0,1992-1993
1,0,Artur,25,Boavista,Boavista vs. FC Famalicão 4:0,1992-1993
2,0,Ricky Owubokiri,39,Boavista,Boavista vs. FC Famalicão 4:0,1992-1993
3,0,Ricky Owubokiri,61,Boavista,Boavista vs. FC Famalicão 4:0,1992-1993
4,0,Ricky Owubokiri,69,Boavista,Boavista vs. FC Famalicão 4:0,1992-1993
1,0,Pacheco,38,SL Benfica,SL Benfica vs. Sporting Braga 2:1,1992-1993
2,0,Rui Águas,44,SL Benfica,SL Benfica vs. Sporting Braga 2:1,1992-1993
2,1,Chiquinho,78,Sporting Braga,SL Benfica vs. Sporting Braga 2:1,1992-1993
NA,NA,NA,NA,NA,SC Beira-Mar vs. Os Belenenses 0:0,1992-1993
1,0,Rui Manuel,31,FC Tirsense,FC Tirsense vs. Vitória Guimarães 2:0,1992-1993
2,0,Vinícius,63,FC Tirsense,FC Tirsense vs. Vitória Guimarães 2:0,1992-1993
NA,NA,NA,NA,NA,SC Farense vs. Sporting CP 0:0,1992-1993
0,1,Mladen Karoglan,24,GD Chaves,SC Salgueiros vs. GD Chaves 1:1,1992-1993
1,1,Pedro Miguel,89,SC Salgueiros,SC Salgueiros vs. GD Chaves 1:1,1992-1993
1,0,Jussiê,44,Paços de Ferreira,Paços de Ferreira vs. SC Beira-Mar 4:0,1992-1993
2,0,Tihomir Rudež,46,Paços de Ferreira,Paços de Ferreira vs. SC Beira-Mar 4:0,1992-1993
3,0,Jussiê,59,Paços de Ferreira,Paços de Ferreira vs. SC Beira-Mar 4:0,1992-1993
4,0,Monteiro,86,Paços de Ferreira,Paços de Ferreira vs. SC Beira-Mar 4:0,1992-1993
0,1,José Semedo,69,FC Porto,FC Famalicão vs. FC Porto 0:3,1992-1993
0,2,Bino,83,FC Porto,FC Famalicão vs. FC Porto 0:3,1992-1993
0,3,Bino,90,FC Porto,FC Famalicão vs. FC Porto 0:3,1992-1993
NA,NA,NA,NA,NA,GD Estoril vs. Gil Vicente 0:0,1992-1993
0,1,José Carlos,44,SL Benfica,SC Espinho vs. SL Benfica 0:3,1992-1993
0,2,João Vieira Pinto,60,SL Benfica,SC Espinho vs. SL Benfica 0:3,1992-1993
0,3,Vítor Paneira,86,SL Benfica,SC Espinho vs. SL Benfica 0:3,1992-1993
1,0,José Manuel Forbs,13,Sporting Braga,Sporting Braga vs. Boavista 2:1,1992-1993
1,1,Tavares,44,Boavista,Sporting Braga vs. Boavista 2:1,1992-1993
2,1,Secretário,74,Sporting Braga,Sporting Braga vs. Boavista 2:1,1992-1993
1,0,Gustavo,54,Os Belenenses,Os Belenenses vs. CS Marítimo 1:0,1992-1993
0,1,Sá Pinto,5,SC Salgueiros,Vitória Guimarães vs. SC Salgueiros 0:1,1992-1993
1,0,Aloísio,15,FC Porto,FC Porto vs. Sporting Braga 2:0,1992-1993
2,0,Antônio Carlos,78,FC Porto,FC Porto vs. Sporting Braga 2:0,1992-1993
1,0,João Luís,5,CS Marítimo,CS Marítimo vs. Paços de Ferreira 1:1,1992-1993
1,1,Miguel Bruno,64,Paços de Ferreira,CS Marítimo vs. Paços de Ferreira 1:1,1992-1993
1,0,Jaime Cerqueira,88,Gil Vicente,Gil Vicente vs. Sporting CP 1:0,1992-1993
0,1,Djamel Menad,30,Os Belenenses,GD Estoril vs. Os Belenenses 1:1,1992-1993
1,1,Carlos Manuel,40,GD Estoril,GD Estoril vs. Os Belenenses 1:1,1992-1993
0,1,Thierry Pauk,63,FC Famalicão,GD Chaves vs. FC Famalicão 1:1,1992-1993
1,1,Mirsad Omerhodžić,88,GD Chaves,GD Chaves vs. FC Famalicão 1:1,1992-1993
NA,NA,NA,NA,NA,Boavista vs. SC Espinho 0:0,1992-1993
1,0,Vítor Paneira,11,SL Benfica,SL Benfica vs. SC Farense 1:0,1992-1993
1,0,Aleksandar Krstić,37,SC Beira-Mar,SC Beira-Mar vs. FC Tirsense 1:0,1992-1993
1,0,Krasimir Balakov,1,Sporting CP,Sporting CP vs. SL Benfica 2:0,1992-1993
2,0,Ivailo Iordanov,53,Sporting CP,Sporting CP vs. SL Benfica 2:0,1992-1993
0,1,Artur,1,Boavista,SC Farense vs. Boavista 1:1,1992-1993
1,1,Caetano,4,SC Farense,SC Farense vs. Boavista 1:1,1992-1993
NA,NA,NA,NA,NA,FC Famalicão vs. Vitória Guimarães 0:0,1992-1993
1,0,Silvinho,83,FC Tirsense,FC Tirsense vs. CS Marítimo 1:0,1992-1993
NA,NA,NA,NA,NA,SC Salgueiros vs. SC Beira-Mar 0:0,1992-1993
1,0,Jussiê,43,Paços de Ferreira,Paços de Ferreira vs. GD Estoril 2:0,1992-1993
2,0,Tihomir Rudež,55,Paços de Ferreira,Paços de Ferreira vs. GD Estoril 2:0,1992-1993
0,1,Jorge Couto,32,FC Porto,SC Espinho vs. FC Porto 1:4,1992-1993
0,2,Emil Kostadinov,37,FC Porto,SC Espinho vs. FC Porto 1:4,1992-1993
0,3,André,40,FC Porto,SC Espinho vs. FC Porto 1:4,1992-1993
1,3,Joel,48,SC Espinho,SC Espinho vs. FC Porto 1:4,1992-1993
1,4,José Semedo,86,FC Porto,SC Espinho vs. FC Porto 1:4,1992-1993
1,0,Chiquinho,48,Sporting Braga,Sporting Braga vs. GD Chaves 1:0,1992-1993
1,0,Paulo Sérgio,76,Os Belenenses,Os Belenenses vs. Gil Vicente 2:0,1992-1993
2,0,Djamel Menad,88,Os Belenenses,Os Belenenses vs. Gil Vicente 2:0,1992-1993
1,0,Pedro Barbosa,36,Vitória Guimarães,Vitória Guimarães vs. Sporting Braga 1:0,1992-1993
1,0,Antônio Carlos,13,FC Porto,FC Porto vs. SC Farense 3:0,1992-1993
2,0,Emil Kostadinov,68,FC Porto,FC Porto vs. SC Farense 3:0,1992-1993
3,0,José Semedo,83,FC Porto,FC Porto vs. SC Farense 3:0,1992-1993
0,1,Marin Lalić,33,SC Salgueiros,CS Marítimo vs. SC Salgueiros 2:2,1992-1993
0,2,Paulo Duarte,36,SC Salgueiros,CS Marítimo vs. SC Salgueiros 2:2,1992-1993
1,2,José Pedro,75,CS Marítimo,CS Marítimo vs. SC Salgueiros 2:2,1992-1993
2,2,Paulo Duarte,90,CS Marítimo,CS Marítimo vs. SC Salgueiros 2:2,1992-1993
1,0,Ljubinko Drulović,7,Gil Vicente,Gil Vicente vs. SL Benfica 1:1,1992-1993
1,1,Fernando Mendes,50,SL Benfica,Gil Vicente vs. SL Benfica 1:1,1992-1993
1,0,Abdelaziz Bouderbala,12,GD Estoril,GD Estoril vs. FC Tirsense 4:0,1992-1993
2,0,Abdelaziz Bouderbala,26,GD Estoril,GD Estoril vs. FC Tirsense 4:0,1992-1993
3,0,Paulinho,52,GD Estoril,GD Estoril vs. FC Tirsense 4:0,1992-1993
4,0,Diego Duffort,75,GD Estoril,GD Estoril vs. FC Tirsense 4:0,1992-1993
0,1,Ado,25,SC Espinho,GD Chaves vs. SC Espinho 1:1,1992-1993
1,1,Kuyangana Makukula,50,GD Chaves,GD Chaves vs. SC Espinho 1:1,1992-1993
NA,NA,NA,NA,NA,Boavista vs. Sporting CP 0:0,1992-1993
1,0,Guto,11,Os Belenenses,Os Belenenses vs. Paços de Ferreira 4:1,1992-1993
2,0,Mauro Airez,26,Os Belenenses,Os Belenenses vs. Paços de Ferreira 4:1,1992-1993
3,0,Gonçalves,28,Os Belenenses,Os Belenenses vs. Paços de Ferreira 4:1,1992-1993
3,1,Tulipa,37,Paços de Ferreira,Os Belenenses vs. Paços de Ferreira 4:1,1992-1993
4,1,Gonçalves,63,Os Belenenses,Os Belenenses vs. Paços de Ferreira 4:1,1992-1993
1,0,Dino Furacão,10,SC Beira-Mar,SC Beira-Mar vs. FC Famalicão 1:1,1992-1993
1,1,Freitas,81,FC Famalicão,SC Beira-Mar vs. FC Famalicão 1:1,1992-1993
NA,NA,NA,NA,NA,FC Tirsense vs. Os Belenenses 0:0,1992-1993
1,0,Andrzej Juskowiak,8,Sporting CP,Sporting CP vs. FC Porto 1:1,1992-1993
1,1,Emil Kostadinov,43,FC Porto,Sporting CP vs. FC Porto 1:1,1992-1993
1,0,Isaías,4,SL Benfica,SL Benfica vs. Boavista 2:0,1992-1993
2,0,Stefan Schwarz,89,SL Benfica,SL Benfica vs. Boavista 2:0,1992-1993
1,0,Steven Milovac,57,SC Salgueiros,SC Salgueiros vs. GD Estoril 2:1,1992-1993
1,1,José Carlos,66,GD Estoril,SC Salgueiros vs. GD Estoril 2:1,1992-1993
2,1,Zarko Draskovic,78,SC Salgueiros,SC Salgueiros vs. GD Estoril 2:1,1992-1993
NA,NA,NA,NA,NA,Paços de Ferreira vs. Gil Vicente 0:0,1992-1993
1,0,Pitico,11,SC Farense,SC Farense vs. GD Chaves 3:0,1992-1993
2,0,Milonja Đukić,13,SC Farense,SC Farense vs. GD Chaves 3:0,1992-1993
3,0,Milonja Đukić,69,SC Farense,SC Farense vs. GD Chaves 3:0,1992-1993
1,0,Fernando Barbosa,41,FC Famalicão,FC Famalicão vs. CS Marítimo 2:0,1992-1993
2,0,Petar Mihtarski,53,FC Famalicão,FC Famalicão vs. CS Marítimo 2:0,1992-1993
1,0,Chico Faria,61,SC Espinho,SC Espinho vs. Vitória Guimarães 2:1,1992-1993
1,1,Tanta,63,Vitória Guimarães,SC Espinho vs. Vitória Guimarães 2:1,1992-1993
2,1,Germano,90,SC Espinho,SC Espinho vs. Vitória Guimarães 2:1,1992-1993
